onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.009	8.5	1.0	survey_medley	reverse	I wish I had more self-discipline.	77	66,89,71,82,77	2.147	brief	Q15	s373
10.079	8.5	0.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	82	66,89,71,82,77	4.298	impulsive_venture	Q39	s373
20.375	8.5	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	82	66,89,71,82,77	3.233	future_time	Q31	s373
32.167	8.5	2.0	survey_medley	forward	I am good at resisting temptation.	89	66,89,71,82,77	2.277	brief	Q09	s373
41.375	8.5	4.0	survey_medley	forward	I tend to act without thinking when I am really excited.	82	66,89,71,82,77	4.744	upps	Q37	s373
50.857	8.5	3.0	survey_medley	forward	I am diligent.	71	66,89,71,82,77	2.847	grit	Q08	s373
60.815	8.5	2.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	82	66,89,71,82,77	5.253	grit	Q05	s373
72.673	8.5	2.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	89	66,89,71,82,77	5.211	upps	Q35	s373
81.881	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	3.147	brief	Q21	s373
93.4	8.5	3.0	survey_medley	reverse	I have trouble concentrating.	71	66,89,71,82,77	3.141	brief	Q18	s373
102.402	8.5	4.0	survey_medley	forward	Most of my life lies ahead of me.	82	66,89,71,82,77	2.712	future_time	Q25	s373
111.54	8.5	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	82	66,89,71,82,77	2.221	brief	Q10	s373
121.156	8.5	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	71	66,89,71,82,77	5.5	grit	Q06	s373
130.77	8.5	4.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	82	66,89,71,82,77	4.728	upps	Q32	s373
141.065	8.5	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	82	66,89,71,82,77	2.943	grit	Q01	s373
151.157	8.5	2.0	survey_medley	forward	I have the sense that time is running out.	89	66,89,71,82,77	2.936	future_time	Q29	s373
160.23	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	6.49	brief	Q14	s373
170.39	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82,77	5.835	upps	Q33	s373
180.28	8.5	2.0	survey_medley	forward	My future seems infinite to me.	89	66,89,71,82,77	2.823	future_time	Q26	s373
189.963	8.5	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	89	66,89,71,82,77	5.208	upps	Q34	s373
199.508	8.5	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	82	66,89,71,82,77	3.427	brief	Q19	s373
210.823	8.5	2.0	survey_medley	reverse	I say inappropriate things.	82	66,89,71,82,77	3.279	brief	Q12	s373
220.437	8.5	3.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	71	66,89,71,82,77	5.921	upps	Q36	s373
229.644	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	3.651	future_time	Q23	s373
239.19	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	1.689	future_time	Q24	s373
248.667	8.5	2.0	survey_medley	forward	People would say that I have iron self-discipline.	89	66,89,71,82,77	3.099	brief	Q16	s373
257.874	8.5	1.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66	66,89,71,82,77	5.744	impulsive_venture	Q40	s373
267.967	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	2.353	future_time	Q27	s373
278.873	8.5	1.0	survey_medley	forward	There are only limited possibilities in my future.	66	66,89,71,82,77	2.862	future_time	Q30	s373
288.763	8.5	2.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	82	66,89,71,82,77	3.119	brief	Q20	s373
297.902	8.5	2.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	82	66,89,71,82,77	4.053	brief	Q17	s373
308.268	8.5	2.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	82	66,89,71,82,77	3.554	brief	Q13	s373
317.952	8.5	2.0	survey_medley	forward	Setbacks don't discourage me.	89	66,89,71,82,77	3.082	grit	Q02	s373
328.11	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	1.704	grit	Q04	s373
337.317	8.5	4.0	survey_medley	forward	I finish whatever I begin.	82	66,89,71,82,77	2.476	grit	Q07	s373
348.496	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	2.852	brief	Q11	s373
357.772	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89,71,82,77	5.135	impulsive_venture	Q38	s373
367.388	8.5	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	77	66,89,71,82,77	3.193	future_time	Q28	s373
376.459	8.5	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	71	66,89,71,82,77	5.398	grit	Q03	s373
385.465	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	1.542	future_time	Q22	s373
