onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.005	8.5	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	71	66,89,71,82,77	3.311	brief	Q17	s512
10.211	8.5	3.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	71	66,89,71,82	4.955	upps	Q32	s512
19.417	8.5	2.0	survey_medley	forward	I am good at resisting temptation.	89	66,89,71,82,77	4.922	brief	Q09	s512
28.691	8.5	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	71	66,89,71,82,77	4.554	grit	Q01	s512
37.897	8.5	3.0	survey_medley	forward	There are only limited possibilities in my future.	71	66,89,71,82,77	3.712	future_time	Q30	s512
47.307	8.5	2.0	survey_medley	forward	I refuse things that are bad for me.	89	66,89,71,82,77	5.272	brief	Q14	s512
56.445	8.5	2.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	82	66,89,71,82,77	5.098	grit	Q06	s512
65.72	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	3.624	future_time	Q27	s512
75.062	8.5	3.0	survey_medley	forward	People would say that I have iron self-discipline.	71	66,89,71,82,77	2.651	brief	Q16	s512
84.199	8.5	2.0	survey_medley	forward	I tend to act without thinking when I am really excited.	89	66,89,71,82	4.351	upps	Q37	s512
93.541	8.5	3.0	survey_medley	forward	I finish whatever I begin.	71	66,89,71,82,77	3.088	grit	Q07	s512
102.611	8.5	3.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	71	66,89,71,82,77	4.533	grit	Q05	s512
111.613	8.5	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	82	66,89,71,82,77	7.641	future_time	Q31	s512
120.819	8.5	4.0	survey_medley	forward	My future is filled with possibilities.	82	66,89,71,82,77	1.948	future_time	Q24	s512
130.842	8.5	4.0	survey_medley	forward	My future seems infinite to me.	82	66,89,71,82,77	5.097	future_time	Q26	s512
139.843	8.5	3.0	survey_medley	reverse	I wish I had more self-discipline.	71	66,89,71,82,77	4.78	brief	Q15	s512
148.846	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	2.047	future_time	Q25	s512
157.916	8.5	4.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	82	66,89,71,82,77	3.309	future_time	Q28	s512
167.394	8.5	3.0	survey_medley	forward	I am able to work effectively toward long-term goals.	71	66,89,71,82,77	5.003	brief	Q19	s512
176.531	8.5	4.0	survey_medley	reverse	I say inappropriate things.	89	66,89,71,82,77	2.858	brief	Q12	s512
185.602	8.5	4.0	survey_medley	forward	Many opportunities await me in the future.	82	66,89,71,82,77	2.911	future_time	Q22	s512
194.603	8.5	3.0	survey_medley	reverse	I am lazy.	71	66,89,71,82,77	2.985	brief	Q11	s512
203.605	8.5	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	71	66,89,71,82,77	4.353	grit	Q03	s512
212.81	8.5	1.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66	66,89	3.818	impulsive_venture	Q40	s512
222.015	8.5	4.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	82	66,89,71,82	3.92	upps	Q35	s512
231.29	8.5	5.0	survey_medley	forward	I am a hard worker.	77	66,89,71,82,77	3.393	grit	Q04	s512
240.428	8.5	2.0	survey_medley	reverse	I have trouble concentrating.	82	66,89,71,82,77	3.139	brief	Q18	s512
249.633	8.5	3.0	survey_medley	forward	I have the sense that time is running out.	71	66,89,71,82,77	5.859	future_time	Q29	s512
258.908	8.5	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	89	66,89,71,82,77	2.636	brief	Q21	s512
268.183	8.5	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	71	66,89,71,82,77	3.528	brief	Q10	s512
277.525	8.5	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	89	66,89,71,82	3.698	upps	Q36	s512
286.731	8.5	3.0	survey_medley	forward	Setbacks don't discourage me.	71	66,89,71,82,77	3.622	grit	Q02	s512
295.8	8.5	2.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	82	66,89,71,82,77	2.809	brief	Q13	s512
304.803	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82	2.614	upps	Q33	s512
314.213	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89	3.179	impulsive_venture	Q39	s512
323.419	8.5	3.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	71	66,89,71,82	6.234	upps	Q34	s512
332.556	8.5	4.0	survey_medley	forward	I am diligent.	82	66,89,71,82,77	1.746	grit	Q08	s512
341.898	8.5	3.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	71	66,89,71,82,77	3.862	brief	Q20	s512
350.968	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	3.286	future_time	Q23	s512
360.309	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89	5.452	impulsive_venture	Q38	s512
