onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.02	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.674	71.0	False	crit_go	s621
5.675	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.645	71.0	False	crit_stop_failure	s621
7.931	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.441	71.0	False	noncrit_signal	s621
10.582	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.532	71.0	False	crit_go	s621
12.934	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.373	71.0	False	noncrit_nosignal	s621
15.19	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.38	71.0	False	noncrit_nosignal	s621
17.446	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.555	71.0	False	crit_go	s621
19.698	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.464	71.0	False	noncrit_nosignal	s621
22.053	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.317	71.0	False	noncrit_signal	s621
24.605	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.51	71.0	False	noncrit_nosignal	s621
26.957	0.85	0.3	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s621
29.412	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.395	71.0	False	noncrit_nosignal	s621
31.864	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.494	71.0	False	crit_stop_failure	s621
34.221	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.372	71.0	False	noncrit_signal	s621
36.475	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.462	71.0	False	crit_go	s621
39.03	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.5	71.0	False	noncrit_nosignal	s621
41.586	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.375	71.0	False	noncrit_signal	s621
43.839	0.85	0.3	71.0	motor_selective_stop_signal	89.0	0.481	71.0	False	crit_go	s621
46.095	0.85	0.3	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s621
48.547	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.552	71.0	False	crit_go	s621
50.903	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.443	71.0	False	noncrit_nosignal	s621
53.155	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.374	71.0	False	noncrit_nosignal	s621
56.312	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.379	71.0	False	noncrit_nosignal	s621
58.966	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.44	71.0	False	noncrit_signal	s621
61.221	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.467	71.0	False	crit_stop_failure	s621
63.675	0.85	0.3	89.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	noncrit_signal	s621
66.528	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.409	71.0	False	crit_go	s621
68.984	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.491	71.0	False	crit_go	s621
71.24	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.539	71.0	False	noncrit_nosignal	s621
73.495	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.365	71.0	False	noncrit_signal	s621
76.05	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.533	71.0	False	crit_stop_failure	s621
78.303	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.409	71.0	False	noncrit_nosignal	s621
80.655	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.358	71.0	False	crit_stop_failure	s621
83.011	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.369	71.0	False	noncrit_nosignal	s621
85.263	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.367	71.0	False	noncrit_signal	s621
87.619	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.312	71.0	False	noncrit_nosignal	s621
89.873	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.519	71.0	False	crit_go	s621
92.329	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.34	71.0	False	crit_go	s621
94.581	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.484	71.0	False	noncrit_nosignal	s621
96.934	0.85	0.2	89.0	motor_selective_stop_signal	71.0	0.419	71.0	False	noncrit_signal	s621
99.39	0.85	0.2	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s621
101.646	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.426	71.0	False	noncrit_nosignal	s621
103.899	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.396	71.0	False	crit_go	s621
106.756	0.85	0.25	71.0	motor_selective_stop_signal	89.0	0.397	71.0	False	crit_go	s621
109.012	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.518	71.0	False	noncrit_nosignal	s621
112.464	0.85	0.25	89.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	noncrit_signal	s621
114.816	0.85	0.25	89.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	noncrit_signal	s621
117.168	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.319	71.0	False	noncrit_nosignal	s621
