onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.009	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.443	89.0	False	crit_go	s548
5.362	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.572	89.0	False	noncrit_nosignal	s548
7.614	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.414	89.0	False	noncrit_signal	s548
10.066	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.512	89.0	False	noncrit_nosignal	s548
12.418	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.523	89.0	False	noncrit_signal	s548
15.07	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.692	89.0	False	crit_go	s548
17.322	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.478	89.0	False	crit_stop_failure	s548
19.575	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.821	89.0	False	crit_go	s548
22.027	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.787	89.0	False	crit_go	s548
24.28	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
26.832	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.807	89.0	False	crit_go	s548
29.085	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.627	89.0	False	noncrit_signal	s548
31.437	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
33.689	0.85	0.45	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
36.242	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.678	89.0	False	noncrit_nosignal	s548
38.794	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.359	89.0	False	noncrit_nosignal	s548
41.146	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.458	89.0	False	noncrit_nosignal	s548
43.499	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.494	89.0	False	noncrit_nosignal	s548
45.752	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.386	89.0	False	noncrit_signal	s548
48.204	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.523	89.0	False	noncrit_nosignal	s548
50.455	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.39	89.0	False	noncrit_signal	s548
52.908	0.85	0.5	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
55.561	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.458	89.0	False	noncrit_nosignal	s548
58.014	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.393	89.0	False	noncrit_nosignal	s548
60.366	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.341	89.0	False	noncrit_signal	s548
62.619	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.35	89.0	False	noncrit_nosignal	s548
65.17	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.342	89.0	False	noncrit_nosignal	s548
67.421	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.363	89.0	False	noncrit_nosignal	s548
69.673	0.85	0.55	89.0	motor_selective_stop_signal	89.0	1.014	89.0	False	crit_go	s548
72.025	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.672	89.0	False	noncrit_nosignal	s548
74.277	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.387	89.0	False	noncrit_signal	s548
76.93	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.424	89.0	False	noncrit_signal	s548
79.283	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.889	89.0	False	crit_go	s548
81.736	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.478	89.0	False	noncrit_signal	s548
84.088	0.85	0.55	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
86.34	0.85	0.6	89.0	motor_selective_stop_signal	89.0	0.865	89.0	False	crit_go	s548
88.592	0.85	0.6	89.0	motor_selective_stop_signal	89.0	0.433	89.0	False	crit_stop_failure	s548
90.845	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.542	89.0	False	noncrit_nosignal	s548
93.097	0.85	0.55	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
95.45	0.85	0.6	89.0	motor_selective_stop_signal	89.0	0.972	89.0	False	crit_go	s548
98.802	0.85	0.6	71.0	motor_selective_stop_signal	71.0	0.498	89.0	False	noncrit_nosignal	s548
101.354	0.85	0.6	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
104.106	0.85	0.65	71.0	motor_selective_stop_signal	71.0	0.603	89.0	False	noncrit_nosignal	s548
106.858	0.85	0.65	71.0	motor_selective_stop_signal	71.0	0.411	89.0	False	noncrit_nosignal	s548
109.51	0.85	0.65	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
111.962	0.85	0.7	89.0	motor_selective_stop_signal	89.0	0.944	89.0	False	crit_go	s548
114.214	0.85	0.7	71.0	motor_selective_stop_signal	71.0	0.673	89.0	False	noncrit_nosignal	s548
116.566	0.85	0.7	89.0	motor_selective_stop_signal	89.0	1.021	89.0	False	crit_go	s548
119.018	0.85	0.7	89.0	motor_selective_stop_signal	89.0	1.164	89.0	False	crit_go	s548
122.07	0.85	0.7	89.0	motor_selective_stop_signal	89.0	1.184	89.0	False	crit_go	s548
134.93	0.85	0.7	71.0	motor_selective_stop_signal	71.0	0.586	89.0	False	noncrit_signal	s548
137.182	0.85	0.7	89.0	motor_selective_stop_signal	89.0	0.921	89.0	False	crit_go	s548
139.535	0.85	0.7	71.0	motor_selective_stop_signal	71.0	0.508	89.0	False	noncrit_nosignal	s548
141.887	0.85	0.7	89.0	motor_selective_stop_signal	89.0	0.876	89.0	False	crit_go	s548
144.239	0.85	0.7	71.0	motor_selective_stop_signal	71.0	0.533	89.0	False	noncrit_signal	s548
146.59	0.85	0.7	71.0	motor_selective_stop_signal	71.0	0.546	89.0	False	noncrit_nosignal	s548
148.943	0.85	0.7	89.0	motor_selective_stop_signal	89.0	0.91	89.0	False	crit_go	s548
151.195	0.85	0.7	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
153.548	0.85	0.75	89.0	motor_selective_stop_signal	89.0	1.16	89.0	False	crit_go	s548
156.0	0.85	0.75	89.0	motor_selective_stop_signal	89.0	0.983	89.0	False	crit_go	s548
158.353	0.85	0.75	89.0	motor_selective_stop_signal	89.0	1.152	89.0	False	crit_go	s548
161.205	0.85	0.75	89.0	motor_selective_stop_signal	89.0	1.055	89.0	False	crit_go	s548
163.757	0.85	0.75	71.0	motor_selective_stop_signal	71.0	0.615	89.0	False	noncrit_nosignal	s548
166.51	0.85	0.75	71.0	motor_selective_stop_signal	71.0	0.393	89.0	False	noncrit_signal	s548
168.762	0.85	0.75	89.0	motor_selective_stop_signal	89.0	0.93	89.0	False	crit_go	s548
171.014	0.85	0.75	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
173.867	0.85	0.8	89.0	motor_selective_stop_signal	89.0	1.106	89.0	False	crit_go	s548
176.219	0.85	0.8	71.0	motor_selective_stop_signal	71.0	0.71	89.0	False	noncrit_nosignal	s548
178.471	0.85	0.8	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
180.724	0.85	0.85	71.0	motor_selective_stop_signal	71.0	0.589	89.0	False	noncrit_nosignal	s548
182.977	0.85	0.85	89.0	motor_selective_stop_signal	89.0	1.149	89.0	False	crit_go	s548
185.33	0.85	0.85	89.0	motor_selective_stop_signal	89.0	1.008	89.0	False	crit_go	s548
187.982	0.85	0.85	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s548
190.734	0.85	0.9	71.0	motor_selective_stop_signal	71.0	0.525	89.0	False	noncrit_nosignal	s548
192.987	0.85	0.9	89.0	motor_selective_stop_signal	89.0	1.099	89.0	False	crit_stop_failure	s548
195.739	0.85	0.85	71.0	motor_selective_stop_signal	71.0	0.666	89.0	False	noncrit_signal	s548
197.991	0.85	0.85	89.0	motor_selective_stop_signal	89.0	1.223	89.0	False	crit_go	s548
200.343	0.85	0.85	71.0	motor_selective_stop_signal	71.0	0.586	89.0	False	noncrit_nosignal	s548
202.696	0.85	0.85	71.0	motor_selective_stop_signal	71.0	0.497	89.0	False	noncrit_nosignal	s548
