onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-48.186	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	9.596	n/a	instructions	s465
3.006	3.717	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	3.717	1,0,0,2,3,0,0,0,0	to_hand	s465
6.724	2.341	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	2.341	1,0,0,2,3,0,0,0,0	to_board	s465
9.068	0.894	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.894	1,0,0,2,3,0,0,0,0	to_hand	s465
9.963	0.707	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.707	1,0,0,2,3,0,0,0,0	to_board	s465
10.67	1.194	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.194	1,0,0,2,3,0,0,0,0	to_hand	s465
11.865	0.466	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.466	1,0,0,2,3,0,0,0,0	to_board	s465
12.335	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s465
14.838	3.288	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.288	1,2,0,3,0,0,0,0,0	to_hand	s465
18.127	1.219	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.219	1,2,0,3,0,0,0,0,0	to_board	s465
19.349	0.747	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.747	1,2,0,3,0,0,0,0,0	to_hand	s465
20.097	0.439	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.439	1,2,0,3,0,0,0,0,0	to_board	s465
