onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.007	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
5.51	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.706	probe	AX	s525
7.284	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
9.788	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.588	probe	AX	s525
11.29	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
13.794	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.575	probe	AY	s525
16.248	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
18.752	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.736	probe	AY	s525
20.527	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
23.031	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.532	probe	AX	s525
24.941	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
27.445	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.39	probe	AX	s525
29.354	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
31.858	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.379	probe	AX	s525
34.448	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
36.952	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.553	probe	AY	s525
38.453	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
40.957	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.245	probe	BY	s525
42.459	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
44.964	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.622	probe	BY	s525
46.466	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
48.971	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.413	probe	AX	s525
50.608	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
53.112	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.24	probe	BX	s525
55.158	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
57.662	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.496	probe	AX	s525
59.435	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
61.939	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.337	probe	BX	s525
64.529	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
67.033	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.431	probe	AY	s525
68.534	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
71.039	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.366	probe	AX	s525
73.494	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
75.998	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.549	probe	BY	s525
77.636	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
80.14	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.414	probe	AX	s525
81.777	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
84.281	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.49	probe	AX	s525
85.783	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
88.288	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.605	probe	BY	s525
89.927	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
92.431	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.35	probe	AX	s525
93.933	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
96.437	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.486	probe	AY	s525
98.62	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
101.126	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.357	probe	AX	s525
102.628	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
105.133	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.375	probe	AX	s525
107.042	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
109.546	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.207	probe	BY	s525
111.185	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
113.688	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.254	probe	BY	s525
115.325	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
117.83	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.499	probe	AX	s525
119.469	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
121.973	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.529	probe	AX	s525
123.475	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
125.979	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.333	probe	BY	s525
128.024	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
130.528	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.616	probe	AY	s525
132.711	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
135.214	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.901	probe	AY	s525
136.851	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
139.355	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.557	probe	AY	s525
141.129	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
143.633	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.457	probe	BY	s525
145.134	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
147.638	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.454	probe	BX	s525
149.549	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
152.052	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.364	probe	AX	s525
154.099	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
156.603	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.361	probe	AX	s525
158.242	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
160.745	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.472	probe	AX	s525
162.52	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
165.023	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.469	probe	AX	s525
166.66	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
169.164	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.222	probe	BX	s525
170.938	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
173.442	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.39	probe	AX	s525
185.45	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
187.954	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.572	probe	BY	s525
189.593	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
192.096	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.687	probe	AY	s525
193.599	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
196.103	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.47	probe	AX	s525
198.149	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
200.653	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.395	probe	BY	s525
202.427	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
204.93	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.33	probe	BX	s525
206.569	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
209.072	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.399	probe	AX	s525
210.71	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
213.214	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.178	probe	AX	s525
214.715	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
217.219	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.407	probe	AX	s525
218.721	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
221.225	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.444	probe	AY	s525
223.27	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
225.774	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.424	probe	AX	s525
228.229	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
230.733	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.409	probe	AX	s525
232.644	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
235.148	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s525
236.65	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
239.153	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.376	probe	AX	s525
241.063	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
243.567	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.091	probe	BX	s525
245.749	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
248.253	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.37	probe	AX	s525
249.756	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
252.26	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.005	probe	BY	s525
254.171	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
256.675	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.262	probe	BX	s525
258.993	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
261.498	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.527	probe	AY	s525
263.815	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
266.318	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.233	probe	BX	s525
267.957	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
270.461	0.5	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.461	probe	AY	s525
271.963	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
274.468	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.3	probe	BY	s525
276.379	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
278.883	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.524	probe	AX	s525
280.386	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
282.888	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.528	probe	AY	s525
285.207	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
287.71	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.538	probe	AX	s525
289.212	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s525
291.715	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.674	probe	AY	s525
294.44	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
296.944	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.582	probe	AX	s525
298.446	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
300.95	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.451	probe	AX	s525
302.589	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
305.091	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.358	probe	AX	s525
306.729	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
309.233	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.54	probe	AX	s525
311.006	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
313.51	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.261	probe	BY	s525
315.284	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
317.788	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.435	probe	AX	s525
319.289	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s525
321.794	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.275	probe	BY	s525
324.248	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
326.751	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.393	probe	AX	s525
328.388	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s525
330.893	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.362	probe	AX	s525
332.531	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
335.036	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.377	probe	BX	s525
336.538	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s525
339.042	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.315	probe	BX	s525
