onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.01	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.936	89.0	False	noncrit_nosignal	s557
5.662	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.594	89.0	False	crit_stop_failure	s557
7.915	0.85	0.35	71.0	motor_selective_stop_signal	71.0	1.07	89.0	False	noncrit_signal	s557
10.567	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.759	89.0	False	crit_go	s557
12.92	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.617	89.0	False	noncrit_nosignal	s557
15.172	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.688	89.0	False	crit_go	s557
17.424	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.93	89.0	False	crit_go	s557
19.676	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.964	89.0	False	crit_go	s557
22.028	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.491	89.0	False	noncrit_signal	s557
24.58	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.775	89.0	False	crit_go	s557
26.932	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s557
29.385	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.723	89.0	False	noncrit_nosignal	s557
31.838	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s557
34.19	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.654	89.0	False	noncrit_signal	s557
36.442	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.875	89.0	False	noncrit_nosignal	s557
38.994	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.638	89.0	False	noncrit_nosignal	s557
41.546	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.948	89.0	False	noncrit_signal	s557
43.798	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.968	89.0	False	crit_go	s557
46.052	0.85	0.45	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s557
48.505	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.786	89.0	False	noncrit_nosignal	s557
50.857	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.73	89.0	False	noncrit_nosignal	s557
53.109	0.85	0.5	71.0	motor_selective_stop_signal	71.0	1.001	89.0	False	noncrit_nosignal	s557
56.261	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.917	89.0	False	noncrit_nosignal	s557
58.913	0.85	0.5	71.0	motor_selective_stop_signal	71.0	1.031	89.0	False	noncrit_signal	s557
61.166	0.85	0.5	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s557
63.618	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.618	89.0	False	noncrit_signal	s557
66.471	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.916	89.0	False	crit_go	s557
68.923	0.85	0.55	89.0	motor_selective_stop_signal	89.0	1.064	89.0	False	crit_go	s557
71.175	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.661	89.0	False	noncrit_nosignal	s557
73.427	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.565	89.0	False	noncrit_signal	s557
75.98	0.85	0.55	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s557
78.232	0.85	0.6	71.0	motor_selective_stop_signal	71.0	0.824	89.0	False	noncrit_nosignal	s557
80.585	0.85	0.6	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s557
82.938	0.85	0.65	89.0	motor_selective_stop_signal	89.0	1.169	89.0	False	crit_go	s557
85.19	0.85	0.65	71.0	motor_selective_stop_signal	71.0	1.528	89.0	False	noncrit_signal	s557
87.542	0.85	0.65	89.0	motor_selective_stop_signal	89.0	1.309	89.0	False	crit_go	s557
89.794	0.85	0.65	71.0	motor_selective_stop_signal	71.0	0.803	89.0	False	noncrit_nosignal	s557
92.246	0.85	0.65	89.0	motor_selective_stop_signal	89.0	1.086	89.0	False	crit_go	s557
94.498	0.85	0.65	89.0	motor_selective_stop_signal	89.0	1.167	89.0	False	crit_go	s557
96.849	0.85	0.65	71.0	motor_selective_stop_signal	71.0	1.853	89.0	False	noncrit_signal	s557
99.301	0.85	0.65	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s557
101.553	0.85	0.7	71.0	motor_selective_stop_signal	71.0	1.188	89.0	False	noncrit_nosignal	s557
103.805	0.85	0.7	89.0	motor_selective_stop_signal	89.0	1.124	89.0	False	crit_go	s557
106.657	0.85	0.7	71.0	motor_selective_stop_signal	71.0	0.629	89.0	False	noncrit_nosignal	s557
108.91	0.85	0.7	71.0	motor_selective_stop_signal	71.0	0.767	89.0	False	noncrit_nosignal	s557
112.362	0.85	0.7	71.0	motor_selective_stop_signal	71.0	0.634	89.0	False	noncrit_signal	s557
114.715	0.85	0.7	71.0	motor_selective_stop_signal	71.0	0.708	89.0	False	noncrit_signal	s557
