onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.022	4.0	larger_later	discount_fixed	89	67.0	74.0	0.658	20.0	larger_later	s642
7.661	4.0	larger_later	discount_fixed	89	29.0	58.0	0.552	20.0	larger_later	s642
12.981	4.0	larger_later	discount_fixed	89	39.0	104.0	0.768	20.0	larger_later	s642
17.963	4.0	larger_later	discount_fixed	89	33.0	103.0	0.612	20.0	larger_later	s642
22.537	4.0	larger_later	discount_fixed	89	33.0	78.0	0.859	20.0	larger_later	s642
28.063	4.0	larger_later	discount_fixed	89	74.0	52.0	0.645	20.0	larger_later	s642
33.652	4.0	larger_later	discount_fixed	89	28.0	132.0	1.09	20.0	larger_later	s642
39.45	4.0	larger_later	discount_fixed	89	28.0	59.0	0.93	20.0	larger_later	s642
44.024	4.0	larger_later	discount_fixed	89	28.0	163.0	0.688	20.0	larger_later	s642
49.142	4.0	larger_later	discount_fixed	89	32.0	74.0	0.688	20.0	larger_later	s642
53.644	4.0	larger_later	discount_fixed	89	57.0	89.0	0.62	20.0	larger_later	s642
58.489	4.0	larger_later	discount_fixed	89	70.0	108.0	1.391	20.0	larger_later	s642
63.063	4.0	larger_later	discount_fixed	89	72.0	95.0	0.662	20.0	larger_later	s642
68.452	4.0	larger_later	discount_fixed	89	30.0	36.0	0.889	20.0	larger_later	s642
73.498	4.0	larger_later	discount_fixed	89	41.0	129.0	1.494	20.0	larger_later	s642
78.208	4.0	larger_later	discount_fixed	89	78.0	129.0	1.174	20.0	larger_later	s642
83.122	4.0	larger_later	discount_fixed	89	71.0	88.0	0.578	20.0	larger_later	s642
88.033	4.0	larger_later	discount_fixed	89	65.0	159.0	0.687	20.0	larger_later	s642
92.879	4.0	larger_later	discount_fixed	89	24.0	125.0	0.946	20.0	larger_later	s642
97.998	4.0	larger_later	discount_fixed	89	58.0	36.0	0.822	20.0	larger_later	s642
103.115	4.0	larger_later	discount_fixed	89	63.0	37.0	1.581	20.0	larger_later	s642
107.825	4.0	larger_later	discount_fixed	89	75.0	41.0	0.72	20.0	larger_later	s642
112.67	4.0	larger_later	discount_fixed	89	45.0	72.0	1.262	20.0	larger_later	s642
117.516	4.0	smaller_sooner	discount_fixed	71	25.0	74.0	1.457	20.0	smaller_sooner	s642
124.402	4.0	larger_later	discount_fixed	89	65.0	137.0	0.496	20.0	larger_later	s642
128.976	4.0	larger_later	discount_fixed	89	49.0	140.0	0.558	20.0	larger_later	s642
