onset	duration	EV	action	clicked_on_loss_card	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	worker_id
3.015	23.066	1.2510140840123358	draw_card	0.0	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-4.026207242294213	23.066	n/a	stim	s499
26.087	10.43	-1.482319249320997	end_round	0.0	columbia_card_task_fmri	12.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	-1.7952563852758487	10.43	1.0	stim	s499
36.521	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s499
38.771	0.204	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s499
38.979	4.356	2.0843474173456698	draw_card	0.0	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	-1.4283474315412263	4.356	n/a	stim	s499
43.338	2.389	-0.882319249320997	draw_card	0.0	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	0.9945926399674434	2.389	n/a	stim	s499
45.73	1.695	-5.332319249320998	end_round	0.0	columbia_card_task_fmri	14.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	3.9236499927216855	1.695	2.0	stim	s499
47.43	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s499
49.68	0.204	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s499
49.887	4.25	3.751014084012336	draw_card	0.0	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-2.9130569225357448	4.25	n/a	stim	s499
54.14	0.519	0.917680750679002	draw_card	1.0	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	-0.5998104085525284	0.519	2.0	stim	s499
54.662	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s499
56.912	0.272	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s499
57.187	2.573	4.58434741734567	draw_card	0.0	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	-0.3144746986669418	2.573	n/a	stim	s499
59.762	1.039	1.517680750679003	end_round	0.0	columbia_card_task_fmri	17.0	0.8	71.0	-75.0	0.2	6.0	2.0	1.0	2.190712762944379	1.039	1.0	stim	s499
60.805	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s499
63.055	0.204	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s499
63.262	2.547	5.917680750679002	draw_card	0.0	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	1.765130897981102	2.547	n/a	stim	s499
65.81	0.691	2.917680750679002	draw_card	0.0	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	3.3345635179106523	0.691	n/a	stim	s499
66.505	2.969	-1.082319249320998	draw_card	0.0	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	4.980555437835676	2.969	n/a	stim	s499
69.478	5.611	-6.682319249320999	draw_card	0.0	columbia_card_task_fmri	24.0	0.6	89.0	-60.0	0.4	8.0	4.0	2.0	6.529961466874241	5.611	n/a	stim	s499
75.092	4.623	-15.082319249320998	draw_card	0.0	columbia_card_task_fmri	24.0	0.5	89.0	-60.0	0.5	8.0	5.0	2.0	7.376451699097792	4.623	n/a	stim	s499
79.718	2.08	-29.082319249321	end_round	0.0	columbia_card_task_fmri	24.0	0.3333333333333333	71.0	-60.0	0.6666666666666666	8.0	6.0	2.0	4.980555437835676	2.08	5.0	stim	s499
81.803	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s499
84.053	0.408	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s499
84.468	2.327	5.917680750679002	draw_card	0.0	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	10.40296946368762	2.327	n/a	stim	s499
86.798	0.813	2.20339503639329	draw_card	0.0	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	12.348150115803598	0.813	n/a	stim	s499
87.615	0.796	-2.7489859159876624	draw_card	1.0	columbia_card_task_fmri	29.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	8.0	3.0	2.0	14.388043250482845	0.796	3.0	stim	s499
88.416	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s499
90.666	0.136	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s499
90.806	0.711	1.6954585284567822	draw_card	0.0	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	-0.5094853067464982	0.711	n/a	stim	s499
91.52	0.422	-0.5823192493209981	draw_card	0.0	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	0.9019456413384715	0.422	n/a	stim	s499
91.945	2.522	-3.510890677892425	draw_card	0.0	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	2.4337790247435294	2.522	n/a	stim	s499
94.471	0.505	-7.415652582654328	draw_card	0.0	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	9.0	4.0	2.0	4.040357243143177	0.505	n/a	stim	s499
94.979	2.226	-12.882319249320998	draw_card	0.0	columbia_card_task_fmri	17.0	0.6	89.0	-65.0	0.4	9.0	5.0	2.0	5.552678631059457	2.226	n/a	stim	s499
97.21	4.161	-21.082319249321	draw_card	1.0	columbia_card_task_fmri	17.0	0.5	89.0	-65.0	0.5	9.0	6.0	2.0	6.378914364989221	4.161	6.0	stim	s499
101.377	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s499
