onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.006	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.704	71.0	False	noncrit_signal	s471
5.258	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.551	71.0	False	crit_go	s471
7.511	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.996	71.0	False	crit_stop_failure	s471
10.362	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.643	71.0	False	crit_go	s471
12.715	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.602	71.0	False	crit_go	s471
14.967	0.85	0.1	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s471
17.219	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.664	71.0	False	crit_go	s471
19.471	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.602	71.0	False	noncrit_nosignal	s471
21.823	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.527	71.0	False	crit_go	s471
24.474	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s471
27.226	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.485	71.0	False	noncrit_nosignal	s471
29.478	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.729	71.0	False	crit_stop_failure	s471
32.23	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.564	71.0	False	noncrit_signal	s471
34.483	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.485	71.0	False	crit_go	s471
36.834	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.62	71.0	False	noncrit_nosignal	s471
39.186	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.434	71.0	False	crit_go	s471
41.738	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.515	71.0	False	noncrit_nosignal	s471
43.99	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.631	71.0	False	noncrit_signal	s471
46.243	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.484	71.0	False	crit_go	s471
48.496	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.512	71.0	False	noncrit_nosignal	s471
50.848	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s471
53.5	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.485	71.0	False	crit_go	s471
55.852	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.678	71.0	False	noncrit_signal	s471
58.103	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.464	71.0	False	crit_go	s471
60.456	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.595	71.0	False	crit_stop_failure	s471
62.808	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.558	71.0	False	crit_go	s471
65.66	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.524	71.0	False	crit_go	s471
68.112	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.384	71.0	False	crit_go	s471
70.463	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.478	71.0	False	crit_go	s471
73.115	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.403	71.0	False	crit_go	s471
75.367	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.443	71.0	False	noncrit_signal	s471
77.619	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.45	71.0	False	crit_go	s471
79.87	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.525	71.0	False	noncrit_nosignal	s471
82.322	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.441	71.0	False	crit_go	s471
84.674	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.467	71.0	False	crit_stop_failure	s471
86.926	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.54	71.0	False	crit_stop_failure	s471
89.278	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.57	71.0	False	noncrit_signal	s471
91.73	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.596	71.0	False	noncrit_nosignal	s471
94.082	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.489	71.0	False	noncrit_nosignal	s471
96.335	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.542	71.0	False	crit_go	s471
98.587	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.917	71.0	False	noncrit_signal	s471
100.94	0.85	0.05	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s471
103.291	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.61	71.0	False	crit_go	s471
105.643	0.85	0.1	89.0	motor_selective_stop_signal	71.0	0.555	71.0	False	noncrit_nosignal	s471
108.595	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.592	71.0	False	crit_go	s471
110.846	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.471	71.0	False	crit_go	s471
113.199	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.511	71.0	False	noncrit_nosignal	s471
115.451	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.56	71.0	False	noncrit_signal	s471
117.903	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.541	71.0	False	noncrit_signal	s471
120.255	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.509	71.0	False	noncrit_signal	s471
133.31	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.641	71.0	False	crit_go	s471
135.862	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.383	71.0	False	crit_go	s471
138.114	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.488	71.0	False	noncrit_nosignal	s471
140.365	0.85	0.1	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s471
143.117	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.75	71.0	False	crit_stop_failure	s471
145.469	0.85	0.1	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s471
147.721	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.643	71.0	False	noncrit_nosignal	s471
150.173	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.679	71.0	False	crit_go	s471
152.424	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.486	71.0	False	noncrit_nosignal	s471
154.776	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.714	71.0	False	noncrit_nosignal	s471
157.028	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s471
159.282	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.476	71.0	False	crit_stop_failure	s471
161.534	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.489	71.0	False	crit_go	s471
163.785	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.42	71.0	False	crit_go	s471
