onset	duration	EV	action	clicked_on_loss_card	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	worker_id
3.01	6.125	-1.2620861108819823	draw_card	0.0	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.552884018428859	6.125	n/a	stim	s608
9.138	3.738	-3.995419444215315	draw_card	0.0	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	0.687337381498331	3.738	n/a	stim	s608
12.877	3.371	-8.095419444215317	draw_card	0.0	columbia_card_task_fmri	12.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	3.3941887234234827	3.371	n/a	stim	s608
16.249	3.573	-14.928752777548649	end_round	0.0	columbia_card_task_fmri	12.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	6.542130169985917	3.573	3.0	stim	s608
19.825	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s608
22.075	0.068	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s608
22.146	6.284	-0.4287527775486483	draw_card	0.0	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.0556513410799226	6.284	n/a	stim	s608
28.432	0.971	-3.395419444215315	draw_card	1.0	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.487141150122632	0.971	2.0	stim	s608
29.405	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s608
31.655	0.068	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s608
31.726	4.903	1.2379138891180177	draw_card	0.0	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.4349445400891305	4.903	n/a	stim	s608
36.631	2.102	-1.5954194442153162	draw_card	0.0	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.887249325148808	2.102	n/a	stim	s608
38.734	1.839	-5.845419444215316	draw_card	0.0	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	4.693145484815048	1.839	n/a	stim	s608
40.575	1.598	-12.928752777548649	end_round	0.0	columbia_card_task_fmri	15.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	7.956269011764952	1.598	3.0	stim	s608
42.179	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s608
44.429	0.612	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s608
45.042	5.067	2.071247222451352	draw_card	0.0	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.173604876728483	5.067	n/a	stim	s608
50.112	2.005	-0.9954194442153148	draw_card	0.0	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.6870661913032095	2.005	n/a	stim	s608
