onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.014	8.5	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	71	66,89,71,82,77	3.828	brief	Q17	s641
11.38	8.5	4.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	82	66,89,71,82,77	7.773	upps	Q32	s641
21.067	8.5	5.0	survey_medley	forward	I am good at resisting temptation.	77	66,89,71,82,77	4.378	brief	Q09	s641
31.229	8.5	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	71	66,89,71,82,77	3.15	grit	Q01	s641
40.438	8.5	2.0	survey_medley	forward	There are only limited possibilities in my future.	89	66,89,71,82,77	3.161	future_time	Q30	s641
51.621	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	3.927	brief	Q14	s641
60.898	8.5	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	71	66,89,71,82,77	4.213	grit	Q06	s641
70.512	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	2.456	future_time	Q27	s641
79.586	8.5	3.0	survey_medley	forward	People would say that I have iron self-discipline.	71	66,89,71,82,77	2.818	brief	Q16	s641
88.591	8.5	2.0	survey_medley	forward	I tend to act without thinking when I am really excited.	89	66,89,71,82,77	3.795	upps	Q37	s641
102.899	8.5	4.0	survey_medley	forward	I finish whatever I begin.	82	66,89,71,82,77	2.995	grit	Q07	s641
111.972	8.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	89	66,89,71,82,77	4.294	grit	Q05	s641
122.27	8.5	3.0	survey_medley	forward	As I get older, I begin to experience time as limited.	71	66,89,71,82,77	3.778	future_time	Q31	s641
134.064	8.5	4.0	survey_medley	forward	My future is filled with possibilities.	82	66,89,71,82,77	1.767	future_time	Q24	s641
143.275	8.5	4.0	survey_medley	forward	My future seems infinite to me.	82	66,89,71,82,77	3.584	future_time	Q26	s641
152.756	8.5	3.0	survey_medley	reverse	I wish I had more self-discipline.	71	66,89,71,82,77	2.31	brief	Q15	s641
162.714	8.5	4.0	survey_medley	forward	Most of my life lies ahead of me.	82	66,89,71,82,77	2.601	future_time	Q25	s641
174.577	8.5	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	77	66,89,71,82,77	2.282	future_time	Q28	s641
183.787	8.5	3.0	survey_medley	forward	I am able to work effectively toward long-term goals.	71	66,89,71,82,77	4.782	brief	Q19	s641
195.31	8.5	5.0	survey_medley	reverse	I say inappropriate things.	66	66,89,71,82,77	2.961	brief	Q12	s641
204.316	8.5	4.0	survey_medley	forward	Many opportunities await me in the future.	82	66,89,71,82,77	1.863	future_time	Q22	s641
213.454	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	1.551	brief	Q11	s641
223.072	8.5	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	71	66,89,71,82,77	4.301	grit	Q03	s641
232.688	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89,71,82,77	2.888	impulsive_venture	Q40	s641
242.986	8.5	1.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66	66,89,71,82,77	4.646	upps	Q35	s641
253.078	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	1.861	grit	Q04	s641
262.152	8.5	4.0	survey_medley	reverse	I have trouble concentrating.	89	66,89,71,82,77	2.975	brief	Q18	s641
272.315	8.5	1.0	survey_medley	forward	I have the sense that time is running out.	66	66,89,71,82,77	2.582	future_time	Q29	s641
282.206	8.5	5.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66	66,89,71,82,77	2.101	brief	Q21	s641
291.891	8.5	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	71	66,89,71,82,77	2.198	brief	Q10	s641
301.442	8.5	1.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66	66,89,71,82,77	3.444	upps	Q36	s641
312.759	8.5	2.0	survey_medley	forward	Setbacks don't discourage me.	89	66,89,71,82,77	2.17	grit	Q02	s641
322.378	8.5	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	71	66,89,71,82,77	4.511	brief	Q13	s641
331.587	8.5	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66	66,89,71,82,77	3.314	upps	Q33	s641
341.136	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89,71,82,77	4.17	impulsive_venture	Q39	s641
350.616	8.5	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66	66,89,71,82,77	3.409	upps	Q34	s641
359.826	8.5	5.0	survey_medley	forward	I am diligent.	77	66,89,71,82,77	1.442	grit	Q08	s641
369.919	8.5	5.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66	66,89,71,82,77	4.226	brief	Q20	s641
380.827	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	2.148	future_time	Q23	s641
390.714	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89,71,82,77	3.44	impulsive_venture	Q38	s641
