onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.014	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s614
5.518	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.641	probe	AY	s614
7.156	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
9.662	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.419	probe	AX	s614
11.3	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
13.811	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.689	probe	AX	s614
15.316	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
17.825	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.642	probe	AX	s614
19.326	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
21.833	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.549	probe	AX	s614
23.748	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
26.254	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.474	probe	BX	s614
27.892	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
30.401	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.887	probe	AX	s614
32.446	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
34.954	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.701	probe	AX	s614
36.729	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
39.238	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.745	probe	AX	s614
40.74	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
43.246	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.593	probe	AX	s614
45.429	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
47.932	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.514	probe	AX	s614
49.439	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
51.948	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.379	probe	BX	s614
55.625	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
58.132	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.592	probe	BY	s614
59.77	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
62.276	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.716	probe	BY	s614
63.915	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
66.425	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.467	probe	BX	s614
67.929	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
70.441	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.435	probe	AX	s614
72.35	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
74.857	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.608	probe	AX	s614
76.494	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
78.998	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.625	probe	BX	s614
80.5	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
83.008	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.517	probe	AX	s614
84.921	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
87.428	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.676	probe	BY	s614
89.609	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
92.118	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.672	probe	AX	s614
93.892	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
96.401	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.844	probe	AX	s614
97.902	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
100.414	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.628	probe	AX	s614
101.918	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
104.427	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.57	probe	AX	s614
106.473	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
108.982	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.513	probe	AX	s614
111.844	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
114.353	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.541	probe	BX	s614
115.854	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
118.364	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.731	probe	BY	s614
120.137	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
122.646	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.809	probe	AX	s614
124.42	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
126.929	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.566	probe	AX	s614
129.79	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
132.3	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.78	probe	AX	s614
134.073	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
136.58	0.5	BX	0.0	71.0	dot_pattern_expectancy	89.0	1.041	probe	BX	s614
138.217	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
140.724	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.873	probe	BX	s614
143.177	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
145.684	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.701	probe	AX	s614
147.321	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
149.831	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.806	probe	BX	s614
151.336	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
153.844	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	1.107	probe	AX	s614
155.481	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
157.988	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.775	probe	AX	s614
159.625	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
162.132	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.294	probe	BY	s614
164.313	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
166.822	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.438	probe	AX	s614
168.324	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s614
170.831	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.644	probe	AY	s614
172.471	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
174.974	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.76	probe	AX	s614
187.125	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
189.63	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.517	probe	AX	s614
191.817	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s614
194.326	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.709	probe	AY	s614
196.644	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s614
199.152	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.765	probe	AY	s614
200.792	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
203.299	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.337	probe	BX	s614
205.209	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
207.716	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.664	probe	AX	s614
211.257	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
213.766	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.397	probe	BX	s614
215.406	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
217.915	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.49	probe	BY	s614
219.417	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
221.926	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.332	probe	AX	s614
223.429	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
225.937	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.472	probe	AX	s614
227.71	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
230.217	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.928	probe	BY	s614
232.67	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
235.177	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.01	probe	AX	s614
237.091	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
239.598	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.639	probe	BX	s614
241.236	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
243.745	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.697	probe	AX	s614
245.251	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
247.76	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.175	probe	AX	s614
249.401	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
251.908	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.006	probe	AX	s614
253.545	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
256.052	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.752	probe	BY	s614
258.505	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
261.016	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.478	probe	AX	s614
262.521	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
265.028	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.525	probe	BY	s614
266.532	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
269.039	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.604	probe	AX	s614
270.676	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
273.182	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.466	probe	AX	s614
274.82	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s614
277.326	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.743	probe	AY	s614
278.964	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
281.473	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.545	probe	AX	s614
282.974	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
285.478	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.498	probe	AX	s614
286.98	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
289.487	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.333	probe	AX	s614
291.263	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
293.769	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.596	probe	AX	s614
295.951	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
298.46	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.564	probe	BX	s614
300.233	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s614
302.742	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.597	probe	BY	s614
304.244	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
306.753	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.353	probe	AX	s614
308.255	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
310.761	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.707	probe	AX	s614
312.398	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s614
314.905	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.662	probe	AY	s614
317.089	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s614
319.596	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.668	probe	AY	s614
321.913	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
324.42	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.513	probe	BX	s614
326.062	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s614
328.569	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.642	probe	BX	s614
330.75	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s614
333.262	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.704	probe	AY	s614
335.31	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s614
