onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.008	8.5	2.0	survey_medley	reverse	I wish I had more self-discipline.	82	66,89,71,82,77	4.496	brief	Q15	s614
10.078	8.5	0.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	77	66,89,71,82,77	5.313	impulsive_venture	Q39	s614
20.376	8.5	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	82	66,89,71,82,77	5.71	future_time	Q31	s614
32.169	8.5	2.0	survey_medley	forward	I am good at resisting temptation.	89	66,89,71,82,77	6.552	brief	Q09	s614
41.376	8.5	4.0	survey_medley	forward	I tend to act without thinking when I am really excited.	82	66,89,71,82,77	7.808	upps	Q37	s614
50.856	8.5	5.0	survey_medley	forward	I am diligent.	77	66,89,71,82,77	3.11	grit	Q08	s614
60.813	8.5	3.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	71	66,89,71,82,77	5.665	grit	Q05	s614
72.672	8.5	4.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	82	66,89,71,82,77	6.756	upps	Q35	s614
81.882	8.5	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	89	66,89,71,82,77	6.693	brief	Q21	s614
93.402	8.5	4.0	survey_medley	reverse	I have trouble concentrating.	89	66,89,71,82,77	5.218	brief	Q18	s614
102.404	8.5	3.0	survey_medley	forward	Most of my life lies ahead of me.	71	66,89,71,82,77	7.836	future_time	Q25	s614
111.542	8.5	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	71	66,89,71,82,77	5.516	brief	Q10	s614
121.158	8.5	2.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	82	66,89,71,82,77	8.315	grit	Q06	s614
130.772	8.5	0.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	-1	66,89,71,82,77	n/a	upps	Q32	s614
141.066	8.5	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	82	66,89,71,82,77	4.053	grit	Q01	s614
151.158	8.5	3.0	survey_medley	forward	I have the sense that time is running out.	71	66,89,71,82,77	3.825	future_time	Q29	s614
160.23	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	2.956	brief	Q14	s614
170.389	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82,77	6.059	upps	Q33	s614
180.274	8.5	3.0	survey_medley	forward	My future seems infinite to me.	71	66,89,71,82,77	3.061	future_time	Q26	s614
189.959	8.5	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	89	66,89,71,82,77	5.486	upps	Q34	s614
199.504	8.5	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	82	66,89,71,82,77	4.839	brief	Q19	s614
210.817	8.5	2.0	survey_medley	reverse	I say inappropriate things.	82	66,89,71,82,77	3.823	brief	Q12	s614
220.43	8.5	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	89	66,89,71,82,77	6.37	upps	Q36	s614
229.636	8.5	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	82	66,89,71,82,77	5.888	future_time	Q23	s614
239.182	8.5	3.0	survey_medley	forward	My future is filled with possibilities.	71	66,89,71,82,77	3.005	future_time	Q24	s614
248.66	8.5	3.0	survey_medley	forward	People would say that I have iron self-discipline.	71	66,89,71,82,77	3.806	brief	Q16	s614
257.866	8.5	0.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	77	66,89,71,82,77	4.829	impulsive_venture	Q40	s614
267.957	8.5	5.0	survey_medley	forward	I could do anything I want in the future.	77	66,89,71,82,77	5.307	future_time	Q27	s614
278.865	8.5	4.0	survey_medley	forward	There are only limited possibilities in my future.	82	66,89,71,82,77	3.926	future_time	Q30	s614
288.754	8.5	2.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	82	66,89,71,82,77	5.967	brief	Q20	s614
297.893	8.5	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	71	66,89,71,82,77	4.836	brief	Q17	s614
308.258	8.5	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	71	66,89,71,82,77	5.902	brief	Q13	s614
317.942	8.5	2.0	survey_medley	forward	Setbacks don't discourage me.	89	66,89,71,82,77	5.319	grit	Q02	s614
328.1	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	2.391	grit	Q04	s614
337.306	8.5	5.0	survey_medley	forward	I finish whatever I begin.	77	66,89,71,82,77	2.99	grit	Q07	s614
348.485	8.5	3.0	survey_medley	reverse	I am lazy.	71	66,89,71,82,77	2.193	brief	Q11	s614
357.761	8.5	0.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	77	66,89,71,82,77	3.407	impulsive_venture	Q38	s614
367.376	8.5	3.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	71	66,89,71,82,77	3.943	future_time	Q28	s614
376.447	8.5	2.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	82	66,89,71,82,77	7.638	grit	Q03	s614
385.453	8.5	3.0	survey_medley	forward	Many opportunities await me in the future.	71	66,89,71,82,77	2.32	future_time	Q22	s614
