onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.021	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	noncrit_nosignal	s599
5.275	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.541	71.0	False	noncrit_nosignal	s599
7.529	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.51	71.0	False	noncrit_signal	s599
9.884	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.456	71.0	False	crit_stop_failure	s599
12.438	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.612	71.0	False	crit_go	s599
15.392	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.492	71.0	False	crit_stop_failure	s599
17.646	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.815	71.0	False	crit_go	s599
20.0	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.454	71.0	False	noncrit_nosignal	s599
22.552	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.467	71.0	False	noncrit_signal	s599
24.805	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.545	71.0	False	noncrit_signal	s599
27.158	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.652	71.0	False	noncrit_signal	s599
29.712	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.689	71.0	False	noncrit_signal	s599
32.164	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.848	71.0	False	crit_go	s599
34.52	0.85	0.25	89.0	motor_selective_stop_signal	71.0	0.699	71.0	False	noncrit_nosignal	s599
37.175	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.719	71.0	False	crit_go	s599
39.727	0.85	0.25	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s599
42.482	0.85	0.3	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s599
45.036	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.67	71.0	False	noncrit_signal	s599
47.488	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.539	71.0	False	noncrit_nosignal	s599
50.242	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.765	71.0	False	crit_go	s599
52.794	0.85	0.35	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s599
55.145	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.691	71.0	False	crit_go	s599
57.401	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.797	71.0	False	crit_go	s599
60.056	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.447	71.0	False	crit_stop_failure	s599
62.309	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.749	71.0	False	noncrit_nosignal	s599
64.661	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.962	71.0	False	crit_go	s599
66.913	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.783	71.0	False	crit_go	s599
69.269	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.519	71.0	False	noncrit_nosignal	s599
71.62	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.548	71.0	False	noncrit_nosignal	s599
73.874	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.581	71.0	False	noncrit_signal	s599
76.725	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.663	71.0	False	crit_go	s599
79.076	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.52	71.0	False	noncrit_nosignal	s599
81.328	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.938	71.0	False	noncrit_nosignal	s599
83.681	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.637	71.0	False	crit_go	s599
86.133	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.611	71.0	False	crit_stop_failure	s599
88.389	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.549	71.0	False	noncrit_signal	s599
90.641	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.783	71.0	False	crit_go	s599
93.393	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.526	71.0	False	noncrit_signal	s599
