onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.013	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s591
5.518	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.4	probe	BY	s591
7.155	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s591
9.662	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.608	probe	AY	s591
11.164	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
13.67	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s591
15.716	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s591
18.22	0.5	BY	0.0	71.0	dot_pattern_expectancy	89.0	0.346	probe	BY	s591
19.993	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s591
22.5	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.884	probe	BX	s591
24.141	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
26.647	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.416	probe	AX	s591
28.285	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
30.793	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.425	probe	AX	s591
32.295	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
34.802	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.605	probe	AX	s591
36.305	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s591
38.812	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.623	probe	AY	s591
40.858	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
43.364	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.603	probe	AX	s591
45.818	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
48.324	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.492	probe	AX	s591
50.234	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
52.743	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.522	probe	AX	s591
54.245	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
56.751	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.391	probe	AX	s591
58.662	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s591
61.168	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.371	probe	BX	s591
63.349	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
65.858	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.561	probe	AX	s591
67.36	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s591
69.872	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.459	probe	BY	s591
71.781	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s591
74.291	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.369	probe	BX	s591
76.608	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s591
79.117	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.731	probe	AY	s591
81.435	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s591
83.941	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.305	probe	BX	s591
85.579	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s591
88.086	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.593	probe	AY	s591
89.59	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s591
92.096	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.347	probe	BY	s591
94.006	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
96.516	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.518	probe	AX	s591
98.022	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s591
100.532	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.631	probe	AY	s591
102.849	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
105.357	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.438	probe	AX	s591
106.859	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s591
109.366	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.598	probe	AY	s591
112.092	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
114.601	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.53	probe	AX	s591
116.103	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
118.612	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.519	probe	AX	s591
120.253	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
122.759	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.538	probe	AX	s591
124.396	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
126.905	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.564	probe	AX	s591
128.679	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s591
131.188	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.609	probe	BY	s591
132.962	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
135.472	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.667	probe	AX	s591
136.978	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s591
139.484	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.494	probe	BY	s591
141.939	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
144.444	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.543	probe	AX	s591
146.086	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s591
148.589	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.51	probe	AX	s591
150.23	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s591
152.735	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.888	probe	BX	s591
154.237	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s591
