onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.004	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s635
5.506	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.556	probe	AY	s635
7.143	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s635
9.645	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.549	probe	AX	s635
11.283	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s635
13.785	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.562	probe	AX	s635
15.286	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s635
17.788	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.987	probe	AX	s635
19.289	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s635
21.791	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.381	probe	AX	s635
23.7	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s635
26.203	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.197	probe	BX	s635
27.84	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s635
30.342	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.347	probe	AX	s635
32.388	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s635
34.891	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.403	probe	AX	s635
36.664	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s635
39.166	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.348	probe	AX	s635
40.667	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s635
43.169	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.33	probe	AX	s635
45.351	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s635
47.853	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.293	probe	AX	s635
49.354	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s635
51.857	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.197	probe	BX	s635
55.534	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s635
58.037	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.408	probe	BY	s635
59.674	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s635
62.176	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.599	probe	BY	s635
63.814	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s635
66.316	0.5	BX	0.0	71.0	dot_pattern_expectancy	89.0	0.673	probe	BX	s635
