onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.007	8.5	4.0	survey_medley	forward	I refuse things that are bad for me.	82	66,89,71,82,77	3.037	brief	Q14	s624
10.147	8.5	4.0	survey_medley	reverse	I have a hard time breaking bad habits.	89	66,89,71,82,77	3.948	brief	Q10	s624
19.763	8.5	4.0	survey_medley	reverse	I have trouble concentrating.	89	66,89,71,82,77	2.457	brief	Q18	s624
29.377	8.5	4.0	survey_medley	reverse	I say inappropriate things.	89	66,89,71,82,77	3.468	brief	Q12	s624
39.672	8.5	5.0	survey_medley	forward	I could do anything I want in the future.	77	66,89,71,82,77	2.485	future_time	Q27	s624
49.764	8.5	1.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66	66,89,71,82,77	8.674	upps	Q32	s624
58.837	8.5	4.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	89	66,89,71,82,77	6.108	grit	Q06	s624
68.996	8.5	5.0	survey_medley	forward	I am a hard worker.	77	66,89,71,82,77	2.328	grit	Q04	s624
78.882	8.5	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	82	66,89,71,82,77	5.209	grit	Q01	s624
88.565	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	3.491	brief	Q21	s624
98.114	8.5	3.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	71	66,89,71,82,77	4.756	grit	Q05	s624
109.429	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	2.493	future_time	Q22	s624
119.045	8.5	5.0	survey_medley	forward	My future seems infinite to me.	77	66,89,71,82,77	3.258	future_time	Q26	s624
128.252	8.5	4.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	82	66,89,71,82,77	4.472	future_time	Q28	s624
137.801	8.5	3.0	survey_medley	reverse	I am lazy.	71	66,89,71,82,77	2.683	brief	Q11	s624
147.28	8.5	4.0	survey_medley	forward	Setbacks don't discourage me.	82	66,89,71,82,77	5.465	grit	Q02	s624
156.488	8.5	4.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	82	66,89,71,82,77	6.833	upps	Q36	s624
166.577	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89,71,82,77	5.9	impulsive_venture	Q39	s624
177.487	8.5	5.0	survey_medley	forward	I am good at resisting temptation.	77	66,89,71,82,77	2.306	brief	Q09	s624
187.376	8.5	5.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66	66,89,71,82,77	5.432	brief	Q13	s624
196.516	8.5	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	82	66,89,71,82,77	4.783	brief	Q19	s624
206.881	8.5	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	71	66,89,71,82,77	5.06	brief	Q17	s624
216.566	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82,77	6.919	upps	Q33	s624
226.724	8.5	2.0	survey_medley	forward	There are only limited possibilities in my future.	89	66,89,71,82,77	5.504	future_time	Q30	s624
235.931	8.5	5.0	survey_medley	forward	I finish whatever I begin.	77	66,89,71,82,77	4.324	grit	Q07	s624
247.108	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	2.733	future_time	Q25	s624
256.386	8.5	4.0	survey_medley	forward	People would say that I have iron self-discipline.	82	66,89,71,82,77	6.512	brief	Q16	s624
266.002	8.5	5.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66	66,89,71,82,77	6.213	brief	Q20	s624
275.073	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89,71,82,77	4.415	impulsive_venture	Q38	s624
284.079	8.5	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	82	66,89,71,82,77	4.672	future_time	Q23	s624
298.388	8.5	2.0	survey_medley	reverse	I wish I had more self-discipline.	82	66,89,71,82,77	5.209	brief	Q15	s624
307.457	8.5	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	89	66,89,71,82,77	6.672	upps	Q34	s624
317.754	8.5	4.0	survey_medley	forward	I tend to act without thinking when I am really excited.	82	66,89,71,82,77	3.28	upps	Q37	s624
329.545	8.5	4.0	survey_medley	forward	My future is filled with possibilities.	82	66,89,71,82,77	1.984	future_time	Q24	s624
338.754	8.5	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	82	66,89,71,82,77	4.468	future_time	Q31	s624
348.233	8.5	4.0	survey_medley	forward	I am diligent.	82	66,89,71,82,77	3.309	grit	Q08	s624
358.189	8.5	1.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66	66,89,71,82,77	5.259	upps	Q35	s624
370.046	8.5	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	71	66,89,71,82,77	7.921	grit	Q03	s624
379.252	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89,71,82,77	4.464	impulsive_venture	Q40	s624
390.774	8.5	2.0	survey_medley	forward	I have the sense that time is running out.	89	66,89,71,82,77	3.642	future_time	Q29	s624
