onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.019	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.6	71.0	False	crit_go	s618
5.675	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.384	71.0	False	crit_stop_failure	s618
7.931	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.462	71.0	False	noncrit_signal	s618
10.583	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.347	71.0	False	noncrit_nosignal	s618
12.937	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.496	71.0	False	crit_go	s618
15.19	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.509	71.0	False	noncrit_nosignal	s618
17.442	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.427	71.0	False	noncrit_nosignal	s618
19.695	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.517	71.0	False	noncrit_nosignal	s618
22.048	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.449	71.0	False	noncrit_signal	s618
24.601	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.746	71.0	False	crit_go	s618
26.958	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.466	71.0	False	crit_stop_failure	s618
29.411	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.664	71.0	False	crit_go	s618
31.863	0.85	0.3	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s618
34.219	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.375	71.0	False	noncrit_signal	s618
36.473	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.866	71.0	False	crit_go	s618
39.028	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.467	71.0	False	crit_go	s618
41.579	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.437	71.0	False	noncrit_signal	s618
43.835	0.85	0.35	71.0	motor_selective_stop_signal	89.0	0.337	71.0	False	crit_go	s618
46.088	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.639	71.0	False	crit_stop_failure	s618
48.54	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.422	71.0	False	noncrit_nosignal	s618
50.895	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.404	71.0	False	crit_go	s618
53.148	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.681	71.0	False	crit_go	s618
56.301	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.428	71.0	False	noncrit_nosignal	s618
58.953	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.459	71.0	False	noncrit_signal	s618
