onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.021	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s644
5.533	0.5	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.432	probe	AY	s644
7.174	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
9.686	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.497	probe	AX	s644
11.327	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
13.839	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.783	probe	AX	s644
15.344	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
17.855	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.476	probe	AX	s644
19.36	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
21.87	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.454	probe	AX	s644
23.783	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s644
26.292	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.233	probe	BX	s644
27.933	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
30.446	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.452	probe	AX	s644
32.495	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
35.006	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.481	probe	AX	s644
36.785	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
39.296	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.452	probe	AX	s644
40.801	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
43.312	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.427	probe	AX	s644
45.497	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
48.009	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.438	probe	AX	s644
49.514	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s644
52.024	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	1.056	probe	BX	s644
55.707	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s644
58.216	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.027	probe	BY	s644
59.857	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s644
62.368	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.238	probe	BY	s644
64.01	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s644
66.519	0.5	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s644
68.024	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
70.533	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.409	probe	AX	s644
72.447	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
74.958	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.445	probe	AX	s644
76.599	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s644
79.11	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.239	probe	BX	s644
80.617	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
83.125	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.407	probe	AX	s644
85.039	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s644
87.551	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.293	probe	BY	s644
89.737	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
92.248	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.562	probe	AX	s644
94.022	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s644
