onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.016	0.85	0.35	71.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	noncrit_signal	s623
5.272	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.926	89.0	False	crit_go	s623
7.525	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.882	89.0	False	crit_stop_failure	s623
10.377	0.85	0.3	89.0	motor_selective_stop_signal	71.0	0.73	89.0	False	crit_go	s623
12.729	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.639	89.0	False	noncrit_nosignal	s623
14.984	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.72	89.0	False	crit_stop_failure	s623
17.24	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.57	89.0	False	noncrit_nosignal	s623
19.492	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.979	89.0	False	crit_go	s623
21.847	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.601	89.0	False	noncrit_nosignal	s623
24.5	0.85	0.25	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s623
27.254	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.484	89.0	False	noncrit_nosignal	s623
29.507	0.85	0.3	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s623
32.259	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.692	89.0	False	noncrit_signal	s623
34.511	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_go	s623
36.863	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.587	89.0	False	noncrit_nosignal	s623
39.217	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.517	89.0	False	crit_go	s623
41.769	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.384	89.0	False	crit_go	s623
44.021	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.608	89.0	False	noncrit_signal	s623
46.275	0.85	0.35	89.0	motor_selective_stop_signal	71.0	0.511	89.0	False	crit_go	s623
48.527	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.384	89.0	False	crit_go	s623
50.883	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.328	89.0	False	crit_stop_failure	s623
53.535	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.519	89.0	False	noncrit_nosignal	s623
55.892	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.49	89.0	False	noncrit_signal	s623
58.148	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.598	89.0	False	noncrit_nosignal	s623
60.5	0.85	0.3	89.0	motor_selective_stop_signal	71.0	0.374	89.0	False	crit_stop_failure	s623
62.853	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.523	89.0	False	noncrit_nosignal	s623
65.707	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.401	89.0	False	noncrit_nosignal	s623
68.159	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.927	89.0	False	crit_go	s623
70.515	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.756	89.0	False	crit_go	s623
73.171	0.85	0.25	89.0	motor_selective_stop_signal	71.0	0.886	89.0	False	crit_go	s623
75.426	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.706	89.0	False	noncrit_signal	s623
77.677	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.746	89.0	False	noncrit_nosignal	s623
79.931	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.532	89.0	False	noncrit_nosignal	s623
82.383	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.567	89.0	False	crit_go	s623
84.738	0.85	0.25	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s623
86.991	0.85	0.3	89.0	motor_selective_stop_signal	71.0	0.394	89.0	False	crit_stop_failure	s623
89.344	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.521	89.0	False	noncrit_signal	s623
91.796	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.793	89.0	False	crit_go	s623
94.151	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.69	89.0	False	noncrit_nosignal	s623
96.406	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.73	89.0	False	noncrit_nosignal	s623
98.66	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.87	89.0	False	noncrit_signal	s623
