onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.008	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
5.513	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.461	probe	AX	s645
7.288	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
9.792	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.458	probe	AX	s645
11.293	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s645
13.797	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.505	probe	AY	s645
16.252	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s645
18.757	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.458	probe	AY	s645
20.532	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
23.037	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.558	probe	AX	s645
24.947	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
27.452	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.38	probe	AX	s645
29.363	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
31.868	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.405	probe	AX	s645
34.459	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s645
36.964	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.47	probe	AY	s645
38.467	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s645
40.972	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.306	probe	BY	s645
42.473	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s645
44.977	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.395	probe	BY	s645
46.48	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
48.984	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.466	probe	AX	s645
50.624	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s645
53.129	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.411	probe	BX	s645
55.175	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
57.68	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.387	probe	AX	s645
59.454	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s645
61.958	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.361	probe	BX	s645
64.549	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s645
67.053	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.557	probe	AY	s645
68.556	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
71.061	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.472	probe	AX	s645
73.516	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s645
76.021	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.388	probe	BY	s645
77.659	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
80.163	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s645
81.801	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
84.306	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.368	probe	AX	s645
85.807	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s645
88.312	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.267	probe	BY	s645
89.951	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
92.455	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.369	probe	AX	s645
93.958	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s645
96.462	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.554	probe	AY	s645
98.645	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
101.15	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.486	probe	AX	s645
102.653	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
105.158	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.378	probe	AX	s645
107.068	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s645
109.573	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.259	probe	BY	s645
111.211	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s645
113.716	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.281	probe	BY	s645
115.355	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s645
