onset	duration	EV	action	clicked_on_loss_card	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	worker_id
3.017	3.269	-1.381106679100506	draw_card	1.0	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.0696184455415362	3.269	1.0	stim	s633
6.292	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s633
8.542	0.068	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s633
8.612	3.886	-0.5477733457671722	draw_card	0.0	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.5390225983996544	3.886	n/a	stim	s633
12.498	0.966	-3.514440012433839	end_round	0.0	columbia_card_task_fmri	14.0	0.8	71.0	-75.0	0.2	6.0	2.0	1.0	4.970596972433249	0.966	1.0	stim	s633
13.471	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s633
15.721	0.068	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s633
15.794	2.822	1.118893320899494	draw_card	0.0	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	1.0483684571875749	2.822	n/a	stim	s633
18.617	3.063	-1.71444001243384	end_round	0.0	columbia_card_task_fmri	15.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	3.370650865614735	3.063	1.0	stim	s633
21.684	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s633
23.934	0.612	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s633
24.548	3.666	1.952226654232828	draw_card	0.0	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	3.6570165049986727	3.666	n/a	stim	s633
28.216	3.44	-1.1144400124338385	draw_card	0.0	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	6.170559627829	3.44	n/a	stim	s633
31.657	0.66	-5.71444001243384	end_round	0.0	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	9.207643736448944	0.66	2.0	stim	s633
32.321	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s633
34.571	0.476	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s633
35.05	3.345	3.28555998756616	draw_card	0.0	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	5.743639590773469	3.345	n/a	stim	s633
38.396	0.979	0.2855599875661599	end_round	0.0	columbia_card_task_fmri	24.0	0.7142857142857143	71.0	-60.0	0.2857142857142857	8.0	2.0	2.0	7.317858052866001	0.979	1.0	stim	s633
39.382	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s633
