onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.012	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s612
5.518	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.574	probe	AX	s612
7.292	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s612
9.801	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.51	probe	AX	s612
11.303	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s612
13.81	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.745	probe	AY	s612
16.263	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s612
18.773	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.762	probe	AY	s612
20.55	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s612
23.059	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.697	probe	AX	s612
24.968	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s612
27.474	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.589	probe	AX	s612
29.384	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s612
31.892	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.48	probe	AX	s612
34.483	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s612
36.991	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.721	probe	AY	s612
38.493	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s612
41.002	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.526	probe	BY	s612
42.505	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s612
45.014	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.557	probe	BY	s612
46.521	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s612
49.027	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.679	probe	AX	s612
50.665	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s612
