onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.008	8.5	2.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	82	66,89,71,82,77	4.611	grit	Q06	s612
12.324	8.5	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	82	66,89,71,82,77	4.259	grit	Q01	s612
21.94	8.5	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	71	66,89,71,82,77	6.7	brief	Q13	s612
31.149	8.5	3.0	survey_medley	forward	I am good at resisting temptation.	71	66,89,71,82,77	3.228	brief	Q09	s612
40.695	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	4.54	brief	Q21	s612
50.174	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	2.434	grit	Q04	s612
59.38	8.5	2.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	89	66,89,71,82,77	4.295	future_time	Q28	s612
69.472	8.5	4.0	survey_medley	forward	I have the sense that time is running out.	82	66,89,71,82,77	5.428	future_time	Q29	s612
80.38	8.5	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	82	66,89,71,82,77	2.192	brief	Q10	s612
90.27	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89	2.403	impulsive_venture	Q39	s612
99.41	8.5	2.0	survey_medley	forward	I finish whatever I begin.	89	66,89,71,82,77	6.697	grit	Q07	s612
109.775	8.5	2.0	survey_medley	forward	Setbacks don't discourage me.	89	66,89,71,82,77	3.518	grit	Q02	s612
119.458	8.5	2.0	survey_medley	forward	People would say that I have iron self-discipline.	89	66,89,71,82,77	2.556	brief	Q16	s612
129.617	8.5	0.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	-1	66,89,71,82	n/a	upps	Q36	s612
138.824	8.5	3.0	survey_medley	forward	I am able to work effectively toward long-term goals.	71	66,89,71,82,77	8.214	brief	Q19	s612
150.003	8.5	2.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	82	66,89,71,82,77	3.203	brief	Q20	s612
159.279	8.5	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	82	66,89,71,82,77	3.287	future_time	Q31	s612
168.893	8.5	4.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	82	66,89,71,82	6.031	upps	Q33	s612
177.967	8.5	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	71	66,89,71,82,77	5.151	brief	Q17	s612
186.97	8.5	3.0	survey_medley	forward	I am diligent.	71	66,89,71,82,77	1.713	grit	Q08	s612
201.275	8.5	4.0	survey_medley	forward	I tend to act without thinking when I am really excited.	82	66,89,71,82	5.068	upps	Q37	s612
210.345	8.5	4.0	survey_medley	reverse	I say inappropriate things.	89	66,89,71,82,77	4.119	brief	Q12	s612
220.642	8.5	3.0	survey_medley	forward	My future is filled with possibilities.	71	66,89,71,82,77	5.013	future_time	Q24	s612
232.434	8.5	2.0	survey_medley	reverse	I have trouble concentrating.	82	66,89,71,82,77	2.58	brief	Q18	s612
241.642	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89	6.657	impulsive_venture	Q38	s612
251.124	8.5	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	82	66,89,71,82,77	3.366	future_time	Q23	s612
261.082	8.5	3.0	survey_medley	forward	There are only limited possibilities in my future.	71	66,89,71,82,77	5.917	future_time	Q30	s612
272.94	8.5	1.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	77	66,89,71,82,77	4.611	grit	Q03	s612
282.148	8.5	2.0	survey_medley	forward	I could do anything I want in the future.	89	66,89,71,82,77	2.859	future_time	Q27	s612
293.667	8.5	4.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	82	66,89,71,82	4.941	upps	Q35	s612
302.672	8.5	3.0	survey_medley	forward	Most of my life lies ahead of me.	71	66,89,71,82,77	2.577	future_time	Q25	s612
311.813	8.5	3.0	survey_medley	reverse	I am lazy.	71	66,89,71,82,77	2.003	brief	Q11	s612
321.43	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	4.948	brief	Q14	s612
331.044	8.5	4.0	survey_medley	forward	Many opportunities await me in the future.	82	66,89,71,82,77	4.3	future_time	Q22	s612
341.339	8.5	2.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	82	66,89,71,82,77	2.322	grit	Q05	s612
351.431	8.5	3.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	71	66,89,71,82	6.953	upps	Q34	s612
360.503	8.5	2.0	survey_medley	forward	My future seems infinite to me.	89	66,89,71,82,77	2.396	future_time	Q26	s612
370.661	8.5	3.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	71	66,89,71,82	7.541	upps	Q32	s612
380.547	8.5	1.0	survey_medley	reverse	I wish I had more self-discipline.	77	66,89,71,82,77	4.766	brief	Q15	s612
390.229	8.5	1.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66	66,89	4.012	impulsive_venture	Q40	s612
