onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.014	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
5.519	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.458	probe	AX	s567
7.7	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s567
10.204	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.703	probe	AY	s567
12.522	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s567
15.028	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.631	probe	AY	s567
16.666	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s567
19.172	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.446	probe	BX	s567
21.082	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
23.589	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.531	probe	AX	s567
27.13	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s567
29.637	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.496	probe	BX	s567
31.274	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s567
33.783	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.504	probe	BY	s567
35.285	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
37.794	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.501	probe	AX	s567
39.296	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
41.805	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.551	probe	AX	s567
43.584	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s567
46.094	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.492	probe	BY	s567
48.551	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
51.056	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.511	probe	AX	s567
52.966	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s567
55.472	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.494	probe	BX	s567
57.11	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
59.618	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.525	probe	AX	s567
61.121	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
63.627	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.748	probe	AX	s567
65.269	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
67.771	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.624	probe	AX	s567
69.412	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s567
71.916	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.523	probe	BY	s567
74.369	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
76.873	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.574	probe	AX	s567
78.375	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s567
80.884	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.426	probe	BY	s567
82.385	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
84.892	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.583	probe	AX	s567
86.531	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
89.036	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.603	probe	AX	s567
90.674	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s567
93.18	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.665	probe	AY	s567
94.82	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
97.329	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.618	probe	AX	s567
98.834	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567
