onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.008	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.571	71.0	False	noncrit_nosignal	s558
5.661	0.85	0.1	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s558
7.913	0.85	0.15	89.0	motor_selective_stop_signal	89.0	1.059	71.0	False	noncrit_signal	s558
10.565	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.502	71.0	False	noncrit_nosignal	s558
12.918	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.647	71.0	False	noncrit_nosignal	s558
15.17	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.54	71.0	False	crit_go	s558
17.422	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.433	71.0	False	crit_go	s558
19.675	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.652	71.0	False	noncrit_nosignal	s558
22.026	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.859	71.0	False	noncrit_signal	s558
24.578	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.533	71.0	False	crit_go	s558
26.931	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.444	71.0	False	crit_stop_failure	s558
29.383	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.578	71.0	False	crit_go	s558
31.835	0.85	0.1	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s558
34.186	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.574	71.0	False	noncrit_signal	s558
36.439	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.635	71.0	False	crit_go	s558
38.99	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.553	71.0	False	noncrit_nosignal	s558
41.543	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.768	71.0	False	noncrit_signal	s558
43.795	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.739	71.0	False	noncrit_nosignal	s558
46.048	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.754	71.0	False	crit_stop_failure	s558
48.501	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.551	71.0	False	noncrit_nosignal	s558
50.853	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.674	71.0	False	crit_go	s558
53.106	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.588	71.0	False	noncrit_nosignal	s558
56.258	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.583	71.0	False	crit_go	s558
58.91	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.947	71.0	False	noncrit_signal	s558
61.163	0.85	0.1	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s558
63.616	0.85	0.15	89.0	motor_selective_stop_signal	89.0	1.039	71.0	False	noncrit_signal	s558
66.467	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.607	71.0	False	noncrit_nosignal	s558
68.919	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.576	71.0	False	noncrit_nosignal	s558
71.172	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.729	71.0	False	crit_go	s558
73.424	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.798	71.0	False	noncrit_signal	s558
75.975	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s558
78.226	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.511	71.0	False	noncrit_nosignal	s558
80.579	0.85	0.2	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s558
82.931	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.592	71.0	False	noncrit_nosignal	s558
85.183	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.972	71.0	False	noncrit_signal	s558
87.535	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.686	71.0	False	crit_go	s558
89.787	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.611	71.0	False	crit_go	s558
92.239	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.715	71.0	False	crit_go	s558
94.491	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.594	71.0	False	crit_go	s558
96.844	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.654	71.0	False	noncrit_signal	s558
99.296	0.85	0.25	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s558
101.548	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.572	71.0	False	noncrit_nosignal	s558
103.8	0.85	0.3	89.0	motor_selective_stop_signal	89.0	1.138	71.0	False	noncrit_nosignal	s558
106.653	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.588	71.0	False	noncrit_nosignal	s558
108.905	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.671	71.0	False	crit_go	s558
112.357	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.928	71.0	False	noncrit_signal	s558
114.709	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.99	71.0	False	noncrit_signal	s558
117.061	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.746	71.0	False	noncrit_nosignal	s558
119.413	0.85	0.3	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s558
121.865	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.693	71.0	False	noncrit_signal	s558
134.924	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.7	71.0	False	crit_go	s558
137.277	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.511	71.0	False	crit_stop_failure	s558
139.528	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.706	71.0	False	crit_go	s558
141.781	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.656	71.0	False	crit_go	s558
144.832	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.628	71.0	False	crit_go	s558
147.285	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.695	71.0	False	crit_go	s558
149.637	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.608	71.0	False	crit_stop_failure	s558
151.889	0.85	0.25	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s558
155.141	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.531	71.0	False	noncrit_nosignal	s558
