onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.006	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s558
5.511	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.727	probe	AY	s558
7.15	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
9.654	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.479	probe	AX	s558
11.292	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
13.797	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.486	probe	AX	s558
15.3	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
17.804	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.445	probe	AX	s558
19.306	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
21.81	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.439	probe	AX	s558
23.721	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s558
26.223	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.347	probe	BX	s558
27.861	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
30.364	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.427	probe	AX	s558
32.41	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
34.914	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.436	probe	AX	s558
36.688	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
39.191	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.439	probe	AX	s558
40.693	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
43.197	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.447	probe	AX	s558
45.379	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
47.883	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.467	probe	AX	s558
49.385	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s558
51.888	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.4	probe	BX	s558
55.566	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s558
58.069	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.384	probe	BY	s558
59.707	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s558
62.212	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.307	probe	BY	s558
63.851	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s558
66.355	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.47	probe	BX	s558
67.856	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
70.361	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.462	probe	AX	s558
72.272	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
74.776	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.459	probe	AX	s558
76.414	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s558
78.919	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.302	probe	BX	s558
80.42	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
82.923	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.406	probe	AX	s558
84.833	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s558
87.338	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.401	probe	BY	s558
89.521	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
92.025	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.542	probe	AX	s558
93.799	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
96.303	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.438	probe	AX	s558
97.804	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
100.308	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.477	probe	AX	s558
101.81	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
104.314	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.451	probe	AX	s558
106.359	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
108.863	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.505	probe	AX	s558
111.725	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s558
114.23	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.317	probe	BX	s558
115.732	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s558
118.237	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.407	probe	BY	s558
120.012	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
122.517	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.458	probe	AX	s558
124.29	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
126.794	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.311	probe	AX	s558
129.656	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
132.16	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.431	probe	AX	s558
133.933	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s558
136.438	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.334	probe	BX	s558
138.076	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s558
140.579	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.278	probe	BX	s558
143.032	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
145.537	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.393	probe	AX	s558
147.175	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s558
149.679	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.32	probe	BX	s558
151.181	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
153.684	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.475	probe	AX	s558
155.321	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
157.825	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.551	probe	AX	s558
159.463	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s558
161.966	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.36	probe	BY	s558
164.148	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
166.651	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.394	probe	AX	s558
168.153	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s558
170.657	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.79	probe	AY	s558
172.296	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
174.799	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.658	probe	AX	s558
186.943	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
189.447	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.45	probe	AX	s558
191.63	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s558
194.133	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.65	probe	AY	s558
196.452	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s558
198.954	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.992	probe	AY	s558
200.592	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s558
203.096	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.311	probe	BX	s558
205.006	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s558
207.509	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.42	probe	AX	s558
