onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.014	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s587
5.525	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.556	probe	BY	s587
7.162	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s587
9.671	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.747	probe	AY	s587
11.173	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
13.68	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.529	probe	AX	s587
15.73	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s587
18.237	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.562	probe	BY	s587
20.01	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s587
22.517	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.569	probe	BX	s587
24.155	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
26.661	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.451	probe	AX	s587
28.299	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
30.808	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.513	probe	AX	s587
32.31	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
34.821	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.587	probe	AX	s587
36.326	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s587
38.833	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.561	probe	AY	s587
40.883	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
43.387	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.577	probe	AX	s587
45.846	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
48.353	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.536	probe	AX	s587
50.262	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
52.766	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.495	probe	AX	s587
54.268	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
56.774	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.645	probe	AX	s587
58.684	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s587
61.194	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.539	probe	BX	s587
63.377	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
65.888	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.683	probe	AX	s587
67.393	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s587
69.904	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.493	probe	BY	s587
71.815	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s587
74.324	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.788	probe	BX	s587
76.646	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s587
79.154	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.629	probe	AY	s587
81.474	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s587
83.98	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.468	probe	BX	s587
85.618	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s587
88.125	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.661	probe	AY	s587
89.629	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s587
92.135	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.699	probe	BY	s587
94.045	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s587
96.554	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.497	probe	AX	s587
98.055	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s587
