onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.011	8.5	2.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	82	66,89,71,82,77	5.68	brief	Q17	s587
11.376	8.5	2.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	89	66,89,71,82,77	7.624	upps	Q32	s587
21.06	8.5	3.0	survey_medley	forward	I am good at resisting temptation.	71	66,89,71,82,77	2.981	brief	Q09	s587
31.222	8.5	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	82	66,89,71,82,77	5.017	grit	Q01	s587
40.43	8.5	1.0	survey_medley	forward	There are only limited possibilities in my future.	66	66,89,71,82,77	4.342	future_time	Q30	s587
51.609	8.5	4.0	survey_medley	forward	I refuse things that are bad for me.	82	66,89,71,82,77	4.289	brief	Q14	s587
60.886	8.5	2.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	82	66,89,71,82,77	5.632	grit	Q06	s587
70.501	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	2.894	future_time	Q27	s587
79.573	8.5	3.0	survey_medley	forward	People would say that I have iron self-discipline.	71	66,89,71,82,77	4.458	brief	Q16	s587
88.576	8.5	3.0	survey_medley	forward	I tend to act without thinking when I am really excited.	71	66,89,71,82,77	7.52	upps	Q37	s587
102.882	8.5	4.0	survey_medley	forward	I finish whatever I begin.	82	66,89,71,82,77	4.092	grit	Q07	s587
111.951	8.5	2.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	82	66,89,71,82,77	4.883	grit	Q05	s587
122.248	8.5	1.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66	66,89,71,82,77	4.346	future_time	Q31	s587
134.037	8.5	4.0	survey_medley	forward	My future is filled with possibilities.	82	66,89,71,82,77	2.747	future_time	Q24	s587
143.248	8.5	4.0	survey_medley	forward	My future seems infinite to me.	82	66,89,71,82,77	2.181	future_time	Q26	s587
152.73	8.5	2.0	survey_medley	reverse	I wish I had more self-discipline.	82	66,89,71,82,77	2.556	brief	Q15	s587
162.685	8.5	4.0	survey_medley	forward	Most of my life lies ahead of me.	82	66,89,71,82,77	2.324	future_time	Q25	s587
174.545	8.5	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	77	66,89,71,82,77	3.568	future_time	Q28	s587
183.754	8.5	3.0	survey_medley	forward	I am able to work effectively toward long-term goals.	71	66,89,71,82,77	4.754	brief	Q19	s587
195.272	8.5	3.0	survey_medley	reverse	I say inappropriate things.	71	66,89,71,82,77	3.3	brief	Q12	s587
204.275	8.5	4.0	survey_medley	forward	Many opportunities await me in the future.	82	66,89,71,82,77	3.211	future_time	Q22	s587
213.413	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	1.868	brief	Q11	s587
223.029	8.5	2.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	82	66,89,71,82,77	4.313	grit	Q03	s587
232.643	8.5	1.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66	66,89,71,82,77	8.204	impulsive_venture	Q40	s587
242.938	8.5	3.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	71	66,89,71,82,77	6.615	upps	Q35	s587
253.03	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	2.103	grit	Q04	s587
262.103	8.5	2.0	survey_medley	reverse	I have trouble concentrating.	82	66,89,71,82,77	2.619	brief	Q18	s587
272.263	8.5	2.0	survey_medley	forward	I have the sense that time is running out.	89	66,89,71,82,77	2.563	future_time	Q29	s587
282.152	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	4.186	brief	Q21	s587
291.835	8.5	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	71	66,89,71,82,77	2.92	brief	Q10	s587
301.385	8.5	3.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	71	66,89,71,82,77	5.046	upps	Q36	s587
312.701	8.5	4.0	survey_medley	forward	Setbacks don't discourage me.	82	66,89,71,82,77	3.984	grit	Q02	s587
322.315	8.5	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	71	66,89,71,82,77	2.971	brief	Q13	s587
331.522	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82,77	6.67	upps	Q33	s587
341.067	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89,71,82,77	4.334	impulsive_venture	Q39	s587
350.545	8.5	3.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	71	66,89,71,82,77	5.405	upps	Q34	s587
359.752	8.5	4.0	survey_medley	forward	I am diligent.	82	66,89,71,82,77	3.575	grit	Q08	s587
369.843	8.5	3.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	71	66,89,71,82,77	4.189	brief	Q20	s587
380.751	8.5	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	82	66,89,71,82,77	2.775	future_time	Q23	s587
390.64	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89,71,82,77	4.267	impulsive_venture	Q38	s587
