onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.011	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.582	89.0	False	crit_go	s619
5.263	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.635	89.0	False	noncrit_nosignal	s619
7.517	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.639	89.0	False	noncrit_signal	s619
9.87	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.523	89.0	False	crit_stop_failure	s619
12.424	0.85	0.3	71.0	motor_selective_stop_signal	89.0	0.885	89.0	False	noncrit_nosignal	s619
15.378	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.661	89.0	False	crit_stop_failure	s619
17.632	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.732	89.0	False	crit_go	s619
19.987	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.584	89.0	False	crit_go	s619
22.54	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.908	89.0	False	noncrit_signal	s619
24.795	0.85	0.25	71.0	motor_selective_stop_signal	71.0	1.428	89.0	False	noncrit_signal	s619
27.148	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.874	89.0	False	noncrit_signal	s619
29.703	0.85	0.25	71.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	noncrit_signal	s619
32.155	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.599	89.0	False	crit_go	s619
34.511	0.85	0.25	71.0	motor_selective_stop_signal	89.0	0.813	89.0	False	noncrit_nosignal	s619
37.165	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.537	89.0	False	crit_go	s619
39.717	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.49	89.0	False	crit_stop_failure	s619
42.472	0.85	0.2	89.0	motor_selective_stop_signal	71.0	0.814	89.0	False	crit_stop_failure	s619
45.026	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.858	89.0	False	noncrit_signal	s619
47.477	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.595	89.0	False	crit_go	s619
50.232	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.655	89.0	False	crit_go	s619
52.788	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.775	89.0	False	crit_stop_failure	s619
55.142	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.679	89.0	False	crit_go	s619
57.395	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.636	89.0	False	crit_go	s619
60.048	0.85	0.1	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s619
62.304	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.592	89.0	False	noncrit_nosignal	s619
64.66	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.467	89.0	False	noncrit_nosignal	s619
66.912	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.846	89.0	False	noncrit_nosignal	s619
69.264	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.609	89.0	False	crit_go	s619
71.62	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.61	89.0	False	crit_go	s619
73.873	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.818	89.0	False	noncrit_signal	s619
76.725	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.586	89.0	False	noncrit_nosignal	s619
79.082	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.475	89.0	False	noncrit_nosignal	s619
81.333	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.736	89.0	False	noncrit_nosignal	s619
83.687	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.73	89.0	False	crit_go	s619
86.143	0.85	0.15	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s619
88.399	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.873	89.0	False	noncrit_signal	s619
90.651	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.611	89.0	False	noncrit_nosignal	s619
93.402	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.53	89.0	False	noncrit_signal	s619
95.755	0.85	0.2	89.0	motor_selective_stop_signal	71.0	0.609	89.0	False	crit_go	s619
98.508	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.749	89.0	False	noncrit_nosignal	s619
100.964	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.798	89.0	False	crit_go	s619
103.216	0.85	0.2	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s619
105.573	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.542	89.0	False	noncrit_nosignal	s619
108.229	0.85	0.25	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s619
110.683	0.85	0.3	89.0	motor_selective_stop_signal	89.0	1.239	89.0	False	crit_go	s619
112.939	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.692	89.0	False	noncrit_signal	s619
115.292	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.54	89.0	False	noncrit_signal	s619
118.248	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.557	89.0	False	noncrit_nosignal	s619
120.504	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.61	89.0	False	noncrit_nosignal	s619
123.457	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.784	89.0	False	noncrit_signal	s619
136.429	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.802	89.0	False	crit_stop_failure	s619
138.683	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.75	89.0	False	crit_go	s619
141.036	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.495	89.0	False	crit_go	s619
143.492	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.51	89.0	False	crit_stop_failure	s619
