onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.014	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
5.52	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.472	probe	AX	s582
7.296	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
9.803	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.824	probe	AX	s582
11.31	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s582
13.816	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.627	probe	AY	s582
16.27	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s582
18.779	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.648	probe	AY	s582
20.556	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
23.059	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.546	probe	AX	s582
24.974	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
27.486	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.5	probe	AX	s582
29.396	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
31.905	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.517	probe	AX	s582
34.495	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s582
37.004	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.68	probe	AY	s582
38.505	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s582
41.016	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.465	probe	BY	s582
42.521	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s582
45.029	0.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s582
46.532	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
49.039	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	1.194	probe	AX	s582
50.681	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s582
53.188	0.5	BX	0.0	71.0	dot_pattern_expectancy	89.0	1.005	probe	BX	s582
55.236	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
57.746	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.561	probe	AX	s582
59.525	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s582
62.031	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.797	probe	BX	s582
64.623	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s582
67.133	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.667	probe	AY	s582
68.64	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
71.15	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.592	probe	AX	s582
73.607	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s582
76.117	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.467	probe	BY	s582
77.76	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
80.264	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.564	probe	AX	s582
81.904	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
84.408	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.584	probe	AX	s582
85.915	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s582
88.421	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.669	probe	BY	s582
90.064	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
92.573	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.586	probe	AX	s582
94.075	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s582
96.581	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.638	probe	AY	s582
98.768	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
101.277	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.58	probe	AX	s582
102.779	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s582
105.291	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.602	probe	AX	s582
107.203	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s582
109.707	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.46	probe	BY	s582
111.345	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s582
113.851	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.469	probe	BY	s582
