onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.013	8.5	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	71	66,89,71,82,77	3.65	grit	Q06	s582
12.331	8.5	1.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	77	66,89,71,82,77	4.186	grit	Q01	s582
21.948	8.5	2.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	82	66,89,71,82,77	3.451	brief	Q13	s582
31.155	8.5	3.0	survey_medley	forward	I am good at resisting temptation.	71	66,89,71,82,77	2.822	brief	Q09	s582
40.701	8.5	5.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66	66,89,71,82,77	2.857	brief	Q21	s582
50.178	8.5	5.0	survey_medley	forward	I am a hard worker.	77	66,89,71,82,77	1.515	grit	Q04	s582
59.385	8.5	4.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	82	66,89,71,82,77	4.329	future_time	Q28	s582
69.476	8.5	3.0	survey_medley	forward	I have the sense that time is running out.	71	66,89,71,82,77	4.594	future_time	Q29	s582
80.385	8.5	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	82	66,89,71,82,77	3.266	brief	Q10	s582
90.274	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89,71,82,77	5.108	impulsive_venture	Q39	s582
99.413	8.5	3.0	survey_medley	forward	I finish whatever I begin.	71	66,89,71,82,77	3.502	grit	Q07	s582
109.779	8.5	1.0	survey_medley	forward	Setbacks don't discourage me.	66	66,89,71,82,77	3.568	grit	Q02	s582
119.463	8.5	2.0	survey_medley	forward	People would say that I have iron self-discipline.	89	66,89,71,82,77	3.274	brief	Q16	s582
129.621	8.5	1.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66	66,89,71,82,77	3.836	upps	Q36	s582
138.828	8.5	5.0	survey_medley	forward	I am able to work effectively toward long-term goals.	77	66,89,71,82,77	2.774	brief	Q19	s582
150.007	8.5	4.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	89	66,89,71,82,77	5.383	brief	Q20	s582
159.281	8.5	3.0	survey_medley	forward	As I get older, I begin to experience time as limited.	71	66,89,71,82,77	6.661	future_time	Q31	s582
168.899	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82,77	4.558	upps	Q33	s582
177.97	8.5	4.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	89	66,89,71,82,77	4.166	brief	Q17	s582
186.974	8.5	5.0	survey_medley	forward	I am diligent.	77	66,89,71,82,77	2.39	grit	Q08	s582
201.284	8.5	1.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66	66,89,71,82,77	2.844	upps	Q37	s582
210.357	8.5	3.0	survey_medley	reverse	I say inappropriate things.	71	66,89,71,82,77	2.323	brief	Q12	s582
220.65	8.5	4.0	survey_medley	forward	My future is filled with possibilities.	82	66,89,71,82,77	2.197	future_time	Q24	s582
232.44	8.5	5.0	survey_medley	reverse	I have trouble concentrating.	66	66,89,71,82,77	3.877	brief	Q18	s582
241.645	8.5	1.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66	66,89,71,82,77	7.12	impulsive_venture	Q38	s582
251.127	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	3.361	future_time	Q23	s582
261.085	8.5	1.0	survey_medley	forward	There are only limited possibilities in my future.	66	66,89,71,82,77	3.77	future_time	Q30	s582
272.948	8.5	1.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	77	66,89,71,82,77	5.052	grit	Q03	s582
282.156	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	4.507	future_time	Q27	s582
293.675	8.5	3.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	71	66,89,71,82,77	4.419	upps	Q35	s582
302.68	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	3.486	future_time	Q25	s582
311.821	8.5	2.0	survey_medley	reverse	I am lazy.	82	66,89,71,82,77	2.654	brief	Q11	s582
321.437	8.5	2.0	survey_medley	forward	I refuse things that are bad for me.	89	66,89,71,82,77	3.517	brief	Q14	s582
331.051	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	2.627	future_time	Q22	s582
341.348	8.5	3.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	71	66,89,71,82,77	5.364	grit	Q05	s582
351.438	8.5	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	89	66,89,71,82,77	4.277	upps	Q34	s582
360.51	8.5	3.0	survey_medley	forward	My future seems infinite to me.	71	66,89,71,82,77	4.27	future_time	Q26	s582
370.671	8.5	2.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	89	66,89,71,82,77	3.808	upps	Q32	s582
380.56	8.5	4.0	survey_medley	reverse	I wish I had more self-discipline.	89	66,89,71,82,77	6.851	brief	Q15	s582
390.243	8.5	1.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66	66,89,71,82,77	3.701	impulsive_venture	Q40	s582
