onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.005	0.85	0.1	71.0	motor_selective_stop_signal	71.0	1.123	89.0	False	noncrit_signal	s633
5.256	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.461	89.0	False	crit_go	s633
7.508	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.544	89.0	False	crit_stop_failure	s633
10.36	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.553	89.0	False	crit_go	s633
12.711	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.318	89.0	False	noncrit_nosignal	s633
14.962	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.409	89.0	False	crit_stop_failure	s633
17.214	0.85	0.0	71.0	motor_selective_stop_signal	71.0	0.429	89.0	False	noncrit_nosignal	s633
19.465	0.85	0.0	71.0	motor_selective_stop_signal	71.0	0.376	89.0	False	noncrit_nosignal	s633
21.816	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.777	89.0	False	crit_go	s633
24.467	0.85	0.0	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s633
27.219	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.575	89.0	False	crit_go	s633
29.47	0.85	0.05	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s633
32.222	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.667	89.0	False	noncrit_signal	s633
34.473	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.362	89.0	False	noncrit_nosignal	s633
36.824	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.386	89.0	False	noncrit_nosignal	s633
39.175	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.366	89.0	False	crit_go	s633
41.726	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.481	89.0	False	noncrit_nosignal	s633
43.978	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.372	89.0	False	noncrit_signal	s633
46.23	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.479	89.0	False	crit_go	s633
48.481	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.368	89.0	False	noncrit_nosignal	s633
50.832	0.85	0.1	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s633
53.484	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.343	89.0	False	noncrit_nosignal	s633
55.835	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.809	89.0	False	noncrit_signal	s633
58.086	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.511	89.0	False	crit_go	s633
60.437	0.85	0.15	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s633
62.789	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.352	89.0	False	noncrit_nosignal	s633
65.64	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.381	89.0	False	noncrit_nosignal	s633
68.091	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.731	89.0	False	crit_go	s633
70.443	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.368	89.0	False	noncrit_nosignal	s633
73.094	0.85	0.2	71.0	motor_selective_stop_signal	89.0	0.37	89.0	False	noncrit_nosignal	s633
75.345	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.44	89.0	False	noncrit_signal	s633
77.596	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.399	89.0	False	noncrit_nosignal	s633
79.847	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.592	89.0	False	crit_go	s633
82.299	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.325	89.0	False	noncrit_nosignal	s633
84.65	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.565	89.0	False	crit_stop_failure	s633
86.901	0.85	0.15	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s633
89.252	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.376	89.0	False	noncrit_signal	s633
91.703	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.523	89.0	False	noncrit_nosignal	s633
94.055	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.495	89.0	False	crit_go	s633
96.306	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.549	89.0	False	crit_go	s633
98.557	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.444	89.0	False	noncrit_signal	s633
100.908	0.85	0.2	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s633
103.259	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.612	89.0	False	crit_go	s633
105.611	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.55	89.0	False	crit_go	s633
108.562	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.316	89.0	False	noncrit_nosignal	s633
110.813	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.363	89.0	False	crit_go	s633
113.164	0.85	0.25	89.0	motor_selective_stop_signal	71.0	0.343	89.0	False	crit_go	s633
115.415	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.484	89.0	False	noncrit_signal	s633
117.867	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.509	89.0	False	noncrit_signal	s633
120.219	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.457	89.0	False	noncrit_signal	s633
133.274	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.563	89.0	False	crit_go	s633
135.825	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.416	89.0	False	noncrit_nosignal	s633
138.076	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.545	89.0	False	crit_go	s633
140.327	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.413	89.0	False	crit_stop_failure	s633
143.079	0.85	0.2	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s633
145.43	0.85	0.25	89.0	motor_selective_stop_signal	71.0	0.403	89.0	False	crit_stop_failure	s633
147.682	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.882	89.0	False	crit_go	s633
150.133	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.446	89.0	False	crit_go	s633
152.385	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.489	89.0	False	crit_go	s633
