onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.004	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
5.506	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.454	probe	AX	s633
7.279	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
9.782	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.34	probe	AX	s633
11.283	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
13.785	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.514	probe	AY	s633
16.239	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
18.741	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.572	probe	AY	s633
20.514	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
23.016	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.356	probe	AX	s633
24.926	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
27.428	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.532	probe	AX	s633
29.337	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
31.839	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.355	probe	AX	s633
34.429	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
36.931	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.428	probe	AY	s633
38.432	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
40.935	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.275	probe	BY	s633
42.436	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
44.938	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.333	probe	BY	s633
46.439	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
48.941	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.371	probe	AX	s633
50.579	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s633
53.082	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.374	probe	BX	s633
55.127	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
57.63	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.361	probe	AX	s633
59.403	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s633
61.906	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.315	probe	BX	s633
64.495	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
66.998	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.841	probe	AY	s633
68.499	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
71.002	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.577	probe	AX	s633
73.455	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
75.957	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.319	probe	BY	s633
77.595	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
80.097	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.588	probe	AX	s633
81.734	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
84.236	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.318	probe	AX	s633
85.738	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
88.24	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.361	probe	BY	s633
89.878	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
92.38	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.323	probe	AX	s633
93.882	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
96.384	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.609	probe	AY	s633
98.565	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
101.068	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.596	probe	AX	s633
102.569	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
105.071	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.392	probe	AX	s633
106.98	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
109.482	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.431	probe	BY	s633
111.12	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
113.622	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.502	probe	BY	s633
115.26	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
117.762	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.426	probe	AX	s633
119.4	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
121.902	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.44	probe	AX	s633
123.403	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
125.906	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.406	probe	BY	s633
127.952	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
130.454	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.571	probe	AY	s633
132.635	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
135.137	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.57	probe	AY	s633
136.775	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
139.277	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.561	probe	AY	s633
141.05	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
143.552	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.305	probe	BY	s633
145.053	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s633
147.555	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.302	probe	BX	s633
149.464	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
151.966	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.335	probe	AX	s633
154.011	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
156.513	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.361	probe	AX	s633
158.15	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
160.653	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.357	probe	AX	s633
162.426	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
164.928	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.35	probe	AX	s633
166.565	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s633
169.068	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.312	probe	BX	s633
170.841	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
173.343	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.441	probe	AX	s633
185.347	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
187.85	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.242	probe	BY	s633
189.487	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
191.989	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.512	probe	AY	s633
193.49	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
195.992	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.382	probe	AX	s633
198.037	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s633
200.54	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.325	probe	BY	s633
202.313	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s633
204.815	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.291	probe	BX	s633
206.452	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
208.955	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.41	probe	AX	s633
210.592	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
213.095	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.369	probe	AX	s633
214.596	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
217.099	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.411	probe	AX	s633
218.6	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s633
221.102	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.519	probe	AY	s633
223.147	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
225.649	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.382	probe	AX	s633
228.103	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s633
230.605	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.603	probe	AX	s633
