onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.015	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616
5.523	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.424	probe	AX	s616
7.296	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616
9.807	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.358	probe	AX	s616
11.312	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s616
13.822	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.547	probe	AY	s616
16.278	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s616
18.786	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.662	probe	AY	s616
20.56	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616
23.067	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.463	probe	AX	s616
24.978	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616
27.482	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.334	probe	AX	s616
29.396	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616
31.901	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.499	probe	AX	s616
34.491	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s616
37.0	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.858	probe	AY	s616
38.501	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s616
41.01	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.591	probe	BY	s616
42.516	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s616
45.021	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.362	probe	BY	s616
46.524	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s616
49.029	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.356	probe	AX	s616
50.67	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s616
53.176	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.295	probe	BX	s616
