onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.007	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s561
5.511	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.477	probe	AY	s561
7.149	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
9.652	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.418	probe	AX	s561
11.29	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
13.794	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.473	probe	AX	s561
15.295	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
17.799	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.367	probe	AX	s561
19.301	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
21.805	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.452	probe	AX	s561
23.717	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
26.221	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.227	probe	BX	s561
27.859	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
30.363	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.415	probe	AX	s561
32.41	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
34.914	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.347	probe	AX	s561
36.688	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
39.192	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.366	probe	AX	s561
40.694	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
43.199	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.389	probe	AX	s561
45.381	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
47.886	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.416	probe	AX	s561
49.388	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
51.89	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.267	probe	BX	s561
55.568	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s561
58.07	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.219	probe	BY	s561
59.708	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s561
62.213	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.215	probe	BY	s561
63.852	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
66.356	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.214	probe	BX	s561
67.858	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
70.362	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.353	probe	AX	s561
72.274	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
74.778	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.329	probe	AX	s561
76.417	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
78.92	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.238	probe	BX	s561
80.421	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
82.924	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.365	probe	AX	s561
84.834	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s561
87.339	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.765	probe	BY	s561
89.521	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
92.024	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.337	probe	AX	s561
93.797	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
96.302	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.462	probe	AX	s561
97.805	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
100.311	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.3	probe	AX	s561
101.813	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
104.319	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.322	probe	AX	s561
106.366	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
108.87	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.329	probe	AX	s561
111.732	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
114.237	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.233	probe	BX	s561
115.739	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s561
118.244	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.275	probe	BY	s561
120.019	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
122.522	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.371	probe	AX	s561
124.297	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
126.801	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.394	probe	AX	s561
129.663	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
132.167	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.355	probe	AX	s561
133.941	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
136.444	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.278	probe	BX	s561
138.083	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
140.586	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.374	probe	BX	s561
143.04	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
145.543	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.287	probe	AX	s561
147.181	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
149.686	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.23	probe	BX	s561
151.187	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
153.691	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.447	probe	AX	s561
155.328	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
157.833	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.515	probe	AX	s561
159.47	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s561
161.974	0.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s561
164.155	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
166.659	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.517	probe	AX	s561
168.161	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s561
170.665	0.5	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.471	probe	AY	s561
172.304	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
174.806	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.444	probe	AX	s561
186.951	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
189.455	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.31	probe	AX	s561
191.638	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s561
194.141	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.65	probe	AY	s561
196.46	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s561
198.966	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.595	probe	AY	s561
200.604	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
203.109	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.27	probe	BX	s561
205.019	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
207.523	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.312	probe	AX	s561
211.064	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
213.568	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.244	probe	BX	s561
215.207	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s561
217.711	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.301	probe	BY	s561
219.213	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
221.718	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.505	probe	AX	s561
223.219	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
225.723	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.431	probe	AX	s561
227.497	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s561
230.001	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.254	probe	BY	s561
232.455	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s561
234.959	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.269	probe	AX	s561
236.87	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s561
239.374	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.572	probe	BX	s561
