onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.004	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s627
5.506	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.469	probe	AX	s627
7.28	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s627
9.781	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.369	probe	AX	s627
11.283	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s627
13.785	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.521	probe	AY	s627
16.238	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s627
18.74	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.471	probe	AY	s627
20.513	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s627
23.015	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.342	probe	AX	s627
24.925	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s627
27.426	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.374	probe	AX	s627
29.336	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s627
31.838	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.346	probe	AX	s627
34.428	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s627
36.93	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.535	probe	AY	s627
38.431	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s627
40.933	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.313	probe	BY	s627
42.434	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s627
44.936	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.371	probe	BY	s627
46.438	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s627
48.94	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.447	probe	AX	s627
50.577	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s627
53.079	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.33	probe	BX	s627
55.125	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s627
57.628	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.461	probe	AX	s627
59.401	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s627
