onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.007	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
5.509	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.431	probe	AX	s234
7.284	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
9.788	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.635	probe	AX	s234
11.29	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s234
13.794	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.774	probe	AY	s234
16.248	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s234
18.752	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.595	probe	AY	s234
20.527	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
23.032	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.636	probe	AX	s234
24.943	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
27.447	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.508	probe	AX	s234
29.358	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
31.862	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.566	probe	AX	s234
34.453	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s234
36.957	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.506	probe	AY	s234
38.459	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s234
40.963	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.944	probe	BY	s234
42.464	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s234
44.968	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.475	probe	BY	s234
46.47	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
48.974	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.552	probe	AX	s234
50.612	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s234
53.116	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.753	probe	BX	s234
55.161	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
57.665	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.463	probe	AX	s234
59.441	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s234
61.945	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.862	probe	BX	s234
64.534	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s234
67.039	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.492	probe	AY	s234
68.54	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
71.044	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.395	probe	AX	s234
73.499	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s234
76.002	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.537	probe	BY	s234
77.639	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
80.143	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.48	probe	AX	s234
81.78	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
84.285	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.338	probe	AX	s234
85.788	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s234
88.293	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.66	probe	BY	s234
89.931	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
92.435	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.406	probe	AX	s234
93.938	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s234
96.441	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.498	probe	AY	s234
98.623	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
101.13	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.411	probe	AX	s234
102.631	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
105.136	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.619	probe	AX	s234
107.046	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s234
109.549	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.531	probe	BY	s234
111.187	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s234
113.692	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.547	probe	BY	s234
115.33	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
117.832	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.405	probe	AX	s234
119.47	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
121.974	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.467	probe	AX	s234
123.475	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s234
125.979	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.663	probe	BY	s234
128.025	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s234
130.529	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.494	probe	AY	s234
132.713	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s234
135.217	0.5	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.382	probe	AY	s234
136.855	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s234
139.359	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.762	probe	AY	s234
141.134	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s234
143.636	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.173	probe	BY	s234
145.139	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s234
147.641	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.487	probe	BX	s234
149.551	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
152.055	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.345	probe	AX	s234
154.1	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
156.605	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.558	probe	AX	s234
158.243	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
160.747	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.505	probe	AX	s234
162.522	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
165.025	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.453	probe	AX	s234
166.664	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s234
169.168	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.278	probe	BX	s234
170.943	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s234
173.448	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.707	probe	AX	s234
185.456	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s234
187.96	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.408	probe	BY	s234
189.598	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s234
