onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.017	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.79	89.0	False	noncrit_nosignal	s596
5.273	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.511	89.0	False	crit_go	s596
7.525	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.538	89.0	False	noncrit_signal	s596
9.879	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.604	89.0	False	crit_stop_failure	s596
12.431	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.498	89.0	False	noncrit_nosignal	s596
15.384	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.498	89.0	False	crit_stop_failure	s596
17.636	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.702	89.0	False	noncrit_nosignal	s596
19.992	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.436	89.0	False	noncrit_nosignal	s596
22.548	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.729	89.0	False	noncrit_signal	s596
24.8	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.473	89.0	False	noncrit_signal	s596
27.155	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.483	89.0	False	noncrit_signal	s596
29.708	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.485	89.0	False	noncrit_signal	s596
32.16	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.812	89.0	False	crit_go	s596
34.511	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.431	89.0	False	crit_go	s596
37.166	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.495	89.0	False	crit_go	s596
39.718	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.422	89.0	False	crit_stop_failure	s596
42.473	0.85	0.2	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s596
45.026	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.402	89.0	False	noncrit_signal	s596
47.478	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.463	89.0	False	noncrit_nosignal	s596
50.232	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.519	89.0	False	noncrit_nosignal	s596
52.785	0.85	0.25	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s596
55.141	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.418	89.0	False	noncrit_nosignal	s596
57.392	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.863	89.0	False	crit_go	s596
60.047	0.85	0.3	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s596
62.299	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.495	89.0	False	crit_go	s596
64.651	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.489	89.0	False	noncrit_nosignal	s596
66.902	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.733	89.0	False	crit_go	s596
69.255	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.405	89.0	False	noncrit_nosignal	s596
71.611	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.387	89.0	False	noncrit_nosignal	s596
73.864	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.565	89.0	False	noncrit_signal	s596
76.716	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.87	89.0	False	crit_go	s596
79.072	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.732	89.0	False	crit_go	s596
81.324	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.531	89.0	False	crit_go	s596
83.678	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.523	89.0	False	noncrit_nosignal	s596
86.129	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.722	89.0	False	crit_stop_failure	s596
88.384	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.53	89.0	False	noncrit_signal	s596
90.637	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.449	89.0	False	noncrit_nosignal	s596
93.388	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.553	89.0	False	noncrit_signal	s596
95.74	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.698	89.0	False	crit_go	s596
98.493	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.743	89.0	False	crit_go	s596
100.945	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.69	89.0	False	crit_go	s596
103.197	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.541	89.0	False	crit_stop_failure	s596
105.554	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.502	89.0	False	noncrit_nosignal	s596
108.206	0.85	0.25	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s596
110.657	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.745	89.0	False	crit_go	s596
112.909	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.508	89.0	False	noncrit_signal	s596
115.263	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.441	89.0	False	noncrit_signal	s596
118.215	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.887	89.0	False	crit_go	s596
120.469	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.805	89.0	False	noncrit_nosignal	s596
123.422	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.436	89.0	False	noncrit_signal	s596
136.381	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.559	89.0	False	crit_stop_failure	s596
138.633	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.566	89.0	False	crit_go	s596
140.986	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.59	89.0	False	crit_go	s596
143.438	0.85	0.25	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s596
145.689	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.498	89.0	False	noncrit_signal	s596
148.143	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.698	89.0	False	crit_go	s596
150.896	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.472	89.0	False	noncrit_signal	s596
153.15	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.468	89.0	False	noncrit_nosignal	s596
155.504	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.414	89.0	False	noncrit_signal	s596
157.956	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.595	89.0	False	crit_go	s596
160.308	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.479	89.0	False	noncrit_signal	s596
162.561	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.616	89.0	False	crit_go	s596
165.115	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.489	89.0	False	noncrit_nosignal	s596
167.571	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.509	89.0	False	noncrit_nosignal	s596
170.227	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.491	89.0	False	crit_stop_failure	s596
172.48	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.738	89.0	False	noncrit_signal	s596
175.132	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.439	89.0	False	noncrit_nosignal	s596
177.485	0.85	0.25	89.0	motor_selective_stop_signal	71.0	0.439	89.0	False	crit_go	s596
179.737	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.588	89.0	False	noncrit_nosignal	s596
181.992	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.733	89.0	False	crit_go	s596
184.245	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.608	89.0	False	noncrit_nosignal	s596
186.599	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.481	89.0	False	noncrit_signal	s596
189.151	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.715	89.0	False	crit_go	s596
191.504	0.85	0.25	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s596
