onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
0.734	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.489	probe	AX	s556
2.372	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
4.875	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.469	probe	AX	s556
6.377	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
8.886	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.634	probe	AX	s556
10.388	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
12.895	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.652	probe	AX	s556
14.805	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s556
17.31	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.204	probe	BX	s556
18.948	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
21.457	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.4	probe	AX	s556
23.507	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
26.012	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.668	probe	AX	s556
27.786	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
30.29	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.549	probe	AX	s556
31.797	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
34.303	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.435	probe	AX	s556
36.488	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
38.994	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s556
40.496	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s556
43.005	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.235	probe	BX	s556
46.682	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s556
49.189	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.347	probe	BY	s556
50.832	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s556
53.338	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.531	probe	BY	s556
54.976	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s556
57.485	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.279	probe	BX	s556
58.987	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
61.497	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.38	probe	AX	s556
63.41	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
65.915	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.518	probe	AX	s556
67.556	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s556
70.062	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.627	probe	BX	s556
71.563	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s556
74.07	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.642	probe	AX	s556
75.985	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s556
