onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.006	8.5	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	71	66,89,71,82,77	7.42	brief	Q17	s495
10.213	8.5	0.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	-1	66,89,71,82	n/a	upps	Q32	s495
19.42	8.5	2.0	survey_medley	forward	I am good at resisting temptation.	89	66,89,71,82,77	0.165	brief	Q09	s495
28.693	8.5	4.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	89	66,89,71,82,77	3.82	grit	Q01	s495
37.899	8.5	1.0	survey_medley	forward	There are only limited possibilities in my future.	66	66,89,71,82,77	3.718	future_time	Q30	s495
47.309	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	3.683	brief	Q14	s495
56.447	8.5	4.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	89	66,89,71,82,77	5.886	grit	Q06	s495
65.72	8.5	5.0	survey_medley	forward	I could do anything I want in the future.	77	66,89,71,82,77	5.788	future_time	Q27	s495
75.061	8.5	3.0	survey_medley	forward	People would say that I have iron self-discipline.	71	66,89,71,82,77	5.277	brief	Q16	s495
84.2	8.5	2.0	survey_medley	forward	I tend to act without thinking when I am really excited.	89	66,89,71,82	5.783	upps	Q37	s495
93.543	8.5	5.0	survey_medley	forward	I finish whatever I begin.	77	66,89,71,82,77	3.41	grit	Q07	s495
102.614	8.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	89	66,89,71,82,77	4.933	grit	Q05	s495
111.617	8.5	5.0	survey_medley	forward	As I get older, I begin to experience time as limited.	77	66,89,71,82,77	4.163	future_time	Q31	s495
120.822	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	3.066	future_time	Q24	s495
130.844	8.5	3.0	survey_medley	forward	My future seems infinite to me.	71	66,89,71,82,77	3.299	future_time	Q26	s495
139.847	8.5	3.0	survey_medley	reverse	I wish I had more self-discipline.	71	66,89,71,82,77	3.475	brief	Q15	s495
148.848	8.5	4.0	survey_medley	forward	Most of my life lies ahead of me.	82	66,89,71,82,77	4.598	future_time	Q25	s495
157.919	8.5	3.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	71	66,89,71,82,77	5.638	future_time	Q28	s495
167.397	8.5	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	82	66,89,71,82,77	4.529	brief	Q19	s495
176.535	8.5	5.0	survey_medley	reverse	I say inappropriate things.	66	66,89,71,82,77	3.598	brief	Q12	s495
185.607	8.5	4.0	survey_medley	forward	Many opportunities await me in the future.	82	66,89,71,82,77	2.865	future_time	Q22	s495
194.609	8.5	3.0	survey_medley	reverse	I am lazy.	71	66,89,71,82,77	2.412	brief	Q11	s495
203.612	8.5	4.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	89	66,89,71,82,77	5.446	grit	Q03	s495
212.818	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89	5.059	impulsive_venture	Q40	s495
222.024	8.5	3.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	71	66,89,71,82	6.011	upps	Q35	s495
231.299	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	2.654	grit	Q04	s495
240.437	8.5	3.0	survey_medley	reverse	I have trouble concentrating.	71	66,89,71,82,77	2.798	brief	Q18	s495
249.644	8.5	3.0	survey_medley	forward	I have the sense that time is running out.	71	66,89,71,82,77	4.207	future_time	Q29	s495
258.92	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	4.111	brief	Q21	s495
268.195	8.5	5.0	survey_medley	reverse	I have a hard time breaking bad habits.	66	66,89,71,82,77	4.546	brief	Q10	s495
277.538	8.5	1.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66	66,89,71,82	5.002	upps	Q36	s495
286.744	8.5	5.0	survey_medley	forward	Setbacks don't discourage me.	77	66,89,71,82,77	4.22	grit	Q02	s495
295.814	8.5	4.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	89	66,89,71,82,77	5.839	brief	Q13	s495
304.816	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82	5.247	upps	Q33	s495
314.227	8.5	1.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66	66,89	4.207	impulsive_venture	Q39	s495
323.434	8.5	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66	66,89,71,82	5.019	upps	Q34	s495
332.572	8.5	4.0	survey_medley	forward	I am diligent.	82	66,89,71,82,77	2.237	grit	Q08	s495
341.914	8.5	5.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66	66,89,71,82,77	4.819	brief	Q20	s495
350.985	8.5	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	82	66,89,71,82,77	4.17	future_time	Q23	s495
360.328	8.5	1.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66	66,89	4.03	impulsive_venture	Q38	s495
