onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.013	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.617	71.0	False	crit_go	s606
5.668	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.5	71.0	False	crit_stop_failure	s606
7.92	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.969	71.0	False	noncrit_signal	s606
10.571	0.85	0.2	71.0	motor_selective_stop_signal	89.0	0.545	71.0	False	crit_go	s606
12.927	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.641	71.0	False	crit_go	s606
15.184	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.666	71.0	False	noncrit_nosignal	s606
17.44	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.47	71.0	False	noncrit_nosignal	s606
19.696	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.517	71.0	False	crit_go	s606
22.052	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.679	71.0	False	noncrit_signal	s606
24.607	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.548	71.0	False	crit_go	s606
26.959	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.497	71.0	False	crit_stop_failure	s606
29.41	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.728	71.0	False	noncrit_nosignal	s606
31.862	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.471	71.0	False	crit_stop_failure	s606
34.215	0.85	0.1	89.0	motor_selective_stop_signal	89.0	1.106	71.0	False	noncrit_signal	s606
36.471	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.51	71.0	False	noncrit_nosignal	s606
39.026	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.445	71.0	False	crit_go	s606
41.58	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.529	71.0	False	noncrit_signal	s606
43.836	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.449	71.0	False	crit_go	s606
46.091	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.542	71.0	False	crit_stop_failure	s606
48.548	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.678	71.0	False	crit_go	s606
50.901	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.691	71.0	False	noncrit_nosignal	s606
53.157	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.486	71.0	False	crit_go	s606
56.313	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.7	71.0	False	noncrit_nosignal	s606
58.965	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.537	71.0	False	noncrit_signal	s606
61.222	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.6	71.0	False	crit_stop_failure	s606
63.676	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.689	71.0	False	noncrit_signal	s606
66.527	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.471	71.0	False	noncrit_nosignal	s606
68.982	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.542	71.0	False	noncrit_nosignal	s606
71.236	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.721	71.0	False	noncrit_nosignal	s606
