onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.014	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
5.521	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.72	probe	AX	s588
7.297	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
9.806	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.57	probe	AX	s588
11.311	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s588
13.818	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.647	probe	AY	s588
16.277	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s588
18.786	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.708	probe	AY	s588
20.561	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
23.068	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.562	probe	AX	s588
24.981	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
27.491	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.625	probe	AX	s588
29.403	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
31.912	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.665	probe	AX	s588
34.502	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s588
37.01	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.841	probe	AY	s588
38.512	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s588
41.023	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.911	probe	BY	s588
42.525	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s588
45.032	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.525	probe	BY	s588
46.535	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
49.041	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.532	probe	AX	s588
50.678	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s588
53.189	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.418	probe	BX	s588
55.238	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
57.748	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.525	probe	AX	s588
59.524	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s588
62.031	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.521	probe	BX	s588
64.625	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s588
67.135	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.917	probe	AY	s588
68.638	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
71.148	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.495	probe	AX	s588
73.602	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s588
76.109	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.104	probe	BY	s588
77.751	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
80.258	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.647	probe	AX	s588
81.899	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
84.405	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.761	probe	AX	s588
85.908	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s588
88.412	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.007	probe	BY	s588
90.05	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
92.554	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.881	probe	AX	s588
94.057	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s588
96.562	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.672	probe	AY	s588
98.745	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
101.254	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.595	probe	AX	s588
102.755	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
105.262	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.885	probe	AX	s588
107.171	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s588
109.678	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.631	probe	BY	s588
111.316	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s588
113.827	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.856	probe	BY	s588
115.466	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
117.973	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.854	probe	AX	s588
119.614	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s588
122.124	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.835	probe	AX	s588
123.626	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s588
126.135	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.941	probe	BY	s588
