onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.011	8.5	1.0	survey_medley	reverse	I wish I had more self-discipline.	77	66,89,71,82,77	3.97	brief	Q15	s610
10.082	8.5	0.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	71	66,89,71,82,77	4.926	impulsive_venture	Q39	s610
20.38	8.5	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	82	66,89,71,82,77	9.147	future_time	Q31	s610
32.174	8.5	3.0	survey_medley	forward	I am good at resisting temptation.	71	66,89,71,82,77	4.378	brief	Q09	s610
41.379	8.5	1.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66	66,89,71,82,77	4.132	upps	Q37	s610
50.861	8.5	3.0	survey_medley	forward	I am diligent.	71	66,89,71,82,77	5.028	grit	Q08	s610
60.819	8.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	89	66,89,71,82,77	4.587	grit	Q05	s610
72.681	8.5	4.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	82	66,89,71,82,77	7.14	upps	Q35	s610
81.89	8.5	5.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66	66,89,71,82,77	3.274	brief	Q21	s610
93.411	8.5	4.0	survey_medley	reverse	I have trouble concentrating.	89	66,89,71,82,77	3.515	brief	Q18	s610
102.415	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	3.505	future_time	Q25	s610
111.552	8.5	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	82	66,89,71,82,77	5.478	brief	Q10	s610
121.168	8.5	2.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	82	66,89,71,82,77	5.906	grit	Q06	s610
130.781	8.5	4.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	82	66,89,71,82,77	7.642	upps	Q32	s610
141.079	8.5	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	71	66,89,71,82,77	8.133	grit	Q01	s610
151.173	8.5	2.0	survey_medley	forward	I have the sense that time is running out.	89	66,89,71,82,77	3.167	future_time	Q29	s610
160.244	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	6.357	brief	Q14	s610
170.406	8.5	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66	66,89,71,82,77	6.004	upps	Q33	s610
180.293	8.5	2.0	survey_medley	forward	My future seems infinite to me.	89	66,89,71,82,77	5.246	future_time	Q26	s610
189.98	8.5	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66	66,89,71,82,77	7.533	upps	Q34	s610
199.527	8.5	3.0	survey_medley	forward	I am able to work effectively toward long-term goals.	71	66,89,71,82,77	3.967	brief	Q19	s610
210.845	8.5	4.0	survey_medley	reverse	I say inappropriate things.	89	66,89,71,82,77	5.446	brief	Q12	s610
220.462	8.5	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	89	66,89,71,82,77	5.811	upps	Q36	s610
229.668	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	4.053	future_time	Q23	s610
239.217	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	2.275	future_time	Q24	s610
248.695	8.5	2.0	survey_medley	forward	People would say that I have iron self-discipline.	89	66,89,71,82,77	4.288	brief	Q16	s610
257.905	8.5	0.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	71	66,89,71,82,77	4.313	impulsive_venture	Q40	s610
267.995	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	7.284	future_time	Q27	s610
278.901	8.5	2.0	survey_medley	forward	There are only limited possibilities in my future.	89	66,89,71,82,77	4.1	future_time	Q30	s610
288.788	8.5	2.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	82	66,89,71,82,77	6.888	brief	Q20	s610
297.926	8.5	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	71	66,89,71,82,77	5.665	brief	Q17	s610
308.292	8.5	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	71	66,89,71,82,77	5.662	brief	Q13	s610
317.976	8.5	4.0	survey_medley	forward	Setbacks don't discourage me.	82	66,89,71,82,77	6.109	grit	Q02	s610
328.138	8.5	5.0	survey_medley	forward	I am a hard worker.	77	66,89,71,82,77	2.151	grit	Q04	s610
337.346	8.5	2.0	survey_medley	forward	I finish whatever I begin.	89	66,89,71,82,77	2.936	grit	Q07	s610
348.528	8.5	3.0	survey_medley	reverse	I am lazy.	71	66,89,71,82,77	3.885	brief	Q11	s610
357.806	8.5	0.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	71	66,89,71,82,77	4.729	impulsive_venture	Q38	s610
367.421	8.5	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	77	66,89,71,82,77	3.472	future_time	Q28	s610
376.495	8.5	4.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	89	66,89,71,82,77	7.131	grit	Q03	s610
385.501	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	1.788	future_time	Q22	s610
