onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.015	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s610
5.526	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.518	probe	AY	s610
7.168	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
9.677	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.453	probe	AX	s610
11.319	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
13.83	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.445	probe	AX	s610
15.333	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
17.838	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.42	probe	AX	s610
19.344	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
21.851	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.498	probe	AX	s610
23.763	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s610
26.269	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.545	probe	BX	s610
27.91	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
30.416	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.58	probe	AX	s610
32.462	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
34.966	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.449	probe	AX	s610
36.74	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
39.252	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.518	probe	AX	s610
40.756	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
43.265	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.456	probe	AX	s610
45.452	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
47.96	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.373	probe	AX	s610
49.467	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s610
51.972	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.447	probe	BX	s610
55.653	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s610
58.157	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.849	probe	BY	s610
59.795	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s610
62.301	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.308	probe	BY	s610
63.941	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s610
66.447	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.82	probe	BX	s610
67.953	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
70.461	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.369	probe	AX	s610
72.376	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
74.88	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.457	probe	AX	s610
76.52	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s610
79.03	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.574	probe	BX	s610
80.535	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
83.046	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.551	probe	AX	s610
84.96	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s610
87.467	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.291	probe	BY	s610
89.653	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
92.162	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.393	probe	AX	s610
93.939	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
96.443	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.337	probe	AX	s610
97.948	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610
