onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.01	8.5	2.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	82	66,89,71,82,77	6.856	brief	Q17	s577
11.376	8.5	4.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	82	66,89,71,82	7.652	upps	Q32	s577
21.06	8.5	3.0	survey_medley	forward	I am good at resisting temptation.	71	66,89,71,82,77	3.299	brief	Q09	s577
31.218	8.5	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	82	66,89,71,82,77	5.84	grit	Q01	s577
40.425	8.5	2.0	survey_medley	forward	There are only limited possibilities in my future.	89	66,89,71,82,77	6.255	future_time	Q30	s577
51.604	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	3.804	brief	Q14	s577
60.88	8.5	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	71	66,89,71,82,77	6.362	grit	Q06	s577
70.494	8.5	2.0	survey_medley	forward	I could do anything I want in the future.	89	66,89,71,82,77	4.225	future_time	Q27	s577
79.567	8.5	1.0	survey_medley	forward	People would say that I have iron self-discipline.	66	66,89,71,82,77	4.319	brief	Q16	s577
88.573	8.5	0.0	survey_medley	forward	I tend to act without thinking when I am really excited.	-1	66,89,71,82	n/a	upps	Q37	s577
102.879	8.5	4.0	survey_medley	forward	I finish whatever I begin.	82	66,89,71,82,77	4.011	grit	Q07	s577
111.951	8.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	89	66,89,71,82,77	5.739	grit	Q05	s577
122.248	8.5	5.0	survey_medley	forward	As I get older, I begin to experience time as limited.	77	66,89,71,82,77	3.508	future_time	Q31	s577
134.037	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	1.86	future_time	Q24	s577
143.243	8.5	5.0	survey_medley	forward	My future seems infinite to me.	77	66,89,71,82,77	2.38	future_time	Q26	s577
152.725	8.5	1.0	survey_medley	reverse	I wish I had more self-discipline.	77	66,89,71,82,77	4.353	brief	Q15	s577
162.683	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	4.912	future_time	Q25	s577
174.54	8.5	3.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	71	66,89,71,82,77	3.431	future_time	Q28	s577
183.748	8.5	5.0	survey_medley	forward	I am able to work effectively toward long-term goals.	77	66,89,71,82,77	3.397	brief	Q19	s577
195.268	8.5	4.0	survey_medley	reverse	I say inappropriate things.	89	66,89,71,82,77	3.776	brief	Q12	s577
204.273	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	2.165	future_time	Q22	s577
213.414	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	2.408	brief	Q11	s577
223.03	8.5	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	71	66,89,71,82,77	6.522	grit	Q03	s577
232.644	8.5	0.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	-1	66,89	n/a	impulsive_venture	Q40	s577
242.939	8.5	4.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	82	66,89,71,82	5.447	upps	Q35	s577
253.03	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	2.44	grit	Q04	s577
262.103	8.5	3.0	survey_medley	reverse	I have trouble concentrating.	71	66,89,71,82,77	5.913	brief	Q18	s577
272.263	8.5	5.0	survey_medley	forward	I have the sense that time is running out.	77	66,89,71,82,77	2.133	future_time	Q29	s577
282.153	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	6.047	brief	Q21	s577
291.836	8.5	4.0	survey_medley	reverse	I have a hard time breaking bad habits.	89	66,89,71,82,77	5.216	brief	Q10	s577
301.386	8.5	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	89	66,89,71,82	7.216	upps	Q36	s577
312.701	8.5	3.0	survey_medley	forward	Setbacks don't discourage me.	71	66,89,71,82,77	5.106	grit	Q02	s577
322.316	8.5	5.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66	66,89,71,82,77	5.232	brief	Q13	s577
331.523	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82	7.281	upps	Q33	s577
341.068	8.5	0.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	-1	66,89	n/a	impulsive_venture	Q39	s577
350.546	8.5	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	89	66,89,71,82	6.579	upps	Q34	s577
359.753	8.5	5.0	survey_medley	forward	I am diligent.	77	66,89,71,82,77	5.447	grit	Q08	s577
369.844	8.5	1.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	77	66,89,71,82,77	4.121	brief	Q20	s577
380.753	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	2.82	future_time	Q23	s577
390.642	8.5	0.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	-1	66,89	n/a	impulsive_venture	Q38	s577
