onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.012	8.5	5.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66	66,89,71,82,77	3.2	grit	Q06	s573
12.328	8.5	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	71	66,89,71,82,77	5.34	grit	Q01	s573
21.942	8.5	5.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66	66,89,71,82,77	3.531	brief	Q13	s573
31.149	8.5	5.0	survey_medley	forward	I am good at resisting temptation.	77	66,89,71,82,77	2.421	brief	Q09	s573
40.695	8.5	5.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66	66,89,71,82,77	3.932	brief	Q21	s573
50.172	8.5	5.0	survey_medley	forward	I am a hard worker.	77	66,89,71,82,77	1.55	grit	Q04	s573
59.379	8.5	3.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	71	66,89,71,82,77	3.985	future_time	Q28	s573
69.47	8.5	1.0	survey_medley	forward	I have the sense that time is running out.	66	66,89,71,82,77	2.774	future_time	Q29	s573
80.379	8.5	5.0	survey_medley	reverse	I have a hard time breaking bad habits.	66	66,89,71,82,77	2.256	brief	Q10	s573
90.268	8.5	1.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66	66,89	2.857	impulsive_venture	Q39	s573
99.41	8.5	5.0	survey_medley	forward	I finish whatever I begin.	77	66,89,71,82,77	2.406	grit	Q07	s573
109.775	8.5	5.0	survey_medley	forward	Setbacks don't discourage me.	77	66,89,71,82,77	4.783	grit	Q02	s573
119.458	8.5	4.0	survey_medley	forward	People would say that I have iron self-discipline.	82	66,89,71,82,77	3.996	brief	Q16	s573
129.615	8.5	1.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66	66,89,71,82	5.078	upps	Q36	s573
138.822	8.5	5.0	survey_medley	forward	I am able to work effectively toward long-term goals.	77	66,89,71,82,77	3.485	brief	Q19	s573
150.001	8.5	5.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66	66,89,71,82,77	2.985	brief	Q20	s573
159.278	8.5	1.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66	66,89,71,82,77	3.425	future_time	Q31	s573
168.894	8.5	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66	66,89,71,82	3.142	upps	Q33	s573
177.965	8.5	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	71	66,89,71,82,77	5.915	brief	Q17	s573
186.971	8.5	5.0	survey_medley	forward	I am diligent.	77	66,89,71,82,77	1.866	grit	Q08	s573
201.279	8.5	1.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66	66,89,71,82	3.089	upps	Q37	s573
210.349	8.5	5.0	survey_medley	reverse	I say inappropriate things.	66	66,89,71,82,77	1.326	brief	Q12	s573
220.646	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	2.354	future_time	Q24	s573
232.435	8.5	5.0	survey_medley	reverse	I have trouble concentrating.	66	66,89,71,82,77	1.429	brief	Q18	s573
241.641	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89	3.93	impulsive_venture	Q38	s573
251.122	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	5.4	future_time	Q23	s573
261.081	8.5	1.0	survey_medley	forward	There are only limited possibilities in my future.	66	66,89,71,82,77	3.601	future_time	Q30	s573
272.943	8.5	5.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66	66,89,71,82,77	3.149	grit	Q03	s573
282.152	8.5	3.0	survey_medley	forward	I could do anything I want in the future.	71	66,89,71,82,77	5.547	future_time	Q27	s573
293.671	8.5	1.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66	66,89,71,82	3.272	upps	Q35	s573
302.676	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	3.153	future_time	Q25	s573
311.817	8.5	5.0	survey_medley	reverse	I am lazy.	66	66,89,71,82,77	1.5	brief	Q11	s573
321.433	8.5	5.0	survey_medley	forward	I refuse things that are bad for me.	77	66,89,71,82,77	4.395	brief	Q14	s573
331.047	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	3.013	future_time	Q22	s573
341.342	8.5	3.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	71	66,89,71,82,77	5.819	grit	Q05	s573
351.434	8.5	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66	66,89,71,82	3.145	upps	Q34	s573
360.507	8.5	5.0	survey_medley	forward	My future seems infinite to me.	77	66,89,71,82,77	2.489	future_time	Q26	s573
370.667	8.5	1.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66	66,89,71,82	6.795	upps	Q32	s573
380.557	8.5	5.0	survey_medley	reverse	I wish I had more self-discipline.	66	66,89,71,82,77	1.6	brief	Q15	s573
390.24	8.5	1.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66	66,89	4.546	impulsive_venture	Q40	s573
