onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.008	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.569	71.0	False	noncrit_nosignal	s358
5.66	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
7.913	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.572	71.0	False	noncrit_signal	s358
10.565	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.469	71.0	False	noncrit_nosignal	s358
12.917	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.508	71.0	False	noncrit_nosignal	s358
15.17	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.463	71.0	False	noncrit_nosignal	s358
17.422	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.945	71.0	False	crit_go	s358
19.675	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.395	71.0	False	crit_go	s358
22.027	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.387	71.0	False	noncrit_signal	s358
24.58	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.617	71.0	False	crit_go	s358
26.932	0.85	0.2	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
29.383	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.604	71.0	False	crit_go	s358
31.836	0.85	0.25	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
34.188	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.527	71.0	False	noncrit_signal	s358
36.44	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.5	71.0	False	noncrit_nosignal	s358
38.992	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.591	71.0	False	crit_go	s358
41.544	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.531	71.0	False	noncrit_signal	s358
43.796	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.488	71.0	False	crit_go	s358
46.049	0.85	0.3	71.0	motor_selective_stop_signal	89.0	0.546	71.0	False	crit_stop_failure	s358
48.502	0.85	0.25	71.0	motor_selective_stop_signal	89.0	0.435	71.0	False	crit_go	s358
50.853	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.898	71.0	False	crit_go	s358
53.105	0.85	0.25	71.0	motor_selective_stop_signal	89.0	0.411	71.0	False	crit_go	s358
56.258	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.553	71.0	False	noncrit_nosignal	s358
58.91	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.596	71.0	False	noncrit_signal	s358
61.163	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.683	71.0	False	crit_stop_failure	s358
63.616	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.72	71.0	False	noncrit_signal	s358
66.467	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.477	71.0	False	noncrit_nosignal	s358
68.919	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.784	71.0	False	crit_go	s358
71.172	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.55	71.0	False	noncrit_nosignal	s358
73.424	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.806	71.0	False	noncrit_signal	s358
75.975	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.437	71.0	False	crit_stop_failure	s358
78.228	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.498	71.0	False	crit_go	s358
80.58	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
82.932	0.85	0.2	71.0	motor_selective_stop_signal	89.0	0.459	71.0	False	crit_go	s358
85.185	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.763	71.0	False	noncrit_signal	s358
87.537	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.546	71.0	False	noncrit_nosignal	s358
89.789	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.623	71.0	False	crit_go	s358
92.241	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.369	71.0	False	crit_go	s358
94.494	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.483	71.0	False	noncrit_nosignal	s358
96.846	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.987	71.0	False	noncrit_signal	s358
99.298	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.552	71.0	False	crit_stop_failure	s358
101.55	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.488	71.0	False	noncrit_nosignal	s358
103.802	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.551	71.0	False	crit_go	s358
106.654	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.496	71.0	False	crit_go	s358
108.906	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.43	71.0	False	noncrit_nosignal	s358
112.358	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.467	71.0	False	noncrit_signal	s358
114.711	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.488	71.0	False	noncrit_signal	s358
117.063	0.85	0.15	89.0	motor_selective_stop_signal	71.0	0.511	71.0	False	noncrit_nosignal	s358
119.415	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
121.868	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.51	71.0	False	noncrit_signal	s358
134.926	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.711	71.0	False	crit_go	s358
137.278	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.401	71.0	False	crit_stop_failure	s358
139.53	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.545	71.0	False	crit_go	s358
141.783	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.568	71.0	False	noncrit_nosignal	s358
144.835	0.85	0.15	71.0	motor_selective_stop_signal	89.0	0.702	71.0	False	crit_go	s358
147.288	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.521	71.0	False	noncrit_nosignal	s358
149.64	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
151.893	0.85	0.2	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
155.145	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.574	71.0	False	noncrit_nosignal	s358
158.097	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.553	71.0	False	crit_stop_failure	s358
160.65	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.61	71.0	False	crit_go	s358
163.004	0.85	0.2	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
165.556	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.466	71.0	False	crit_go	s358
167.908	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.709	71.0	False	crit_go	s358
170.16	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.391	71.0	False	noncrit_signal	s358
172.612	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.452	71.0	False	noncrit_nosignal	s358
174.964	0.85	0.25	89.0	motor_selective_stop_signal	89.0	1.031	71.0	False	noncrit_signal	s358
177.617	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.512	71.0	False	noncrit_nosignal	s358
179.869	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.561	71.0	False	crit_stop_failure	s358
182.121	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.619	71.0	False	crit_go	s358
184.573	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.406	71.0	False	noncrit_nosignal	s358
186.826	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.792	71.0	False	crit_stop_failure	s358
189.379	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.567	71.0	False	crit_go	s358
191.631	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.536	71.0	False	noncrit_signal	s358
193.984	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
196.236	0.85	0.2	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s358
198.788	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.525	71.0	False	noncrit_nosignal	s358
201.34	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.915	71.0	False	crit_go	s358
203.692	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.675	71.0	False	crit_go	s358
206.044	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.546	71.0	False	crit_go	s358
208.296	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.522	71.0	False	noncrit_signal	s358
210.748	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.62	71.0	False	crit_go	s358
213.0	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.542	71.0	False	noncrit_signal	s358
