onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.006	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s518
5.508	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.508	probe	AX	s518
7.282	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s518
9.785	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.668	probe	AX	s518
11.287	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s518
13.789	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.495	probe	AY	s518
16.244	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s518
18.746	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.512	probe	AY	s518
20.52	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s518
23.023	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s518
24.934	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s518
27.436	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.531	probe	AX	s518
29.346	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s518
31.849	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.5	probe	AX	s518
34.439	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s518
36.941	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.564	probe	AY	s518
38.444	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s518
40.946	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.801	probe	BY	s518
42.448	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s518
44.954	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.442	probe	BY	s518
46.456	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s518
48.958	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.444	probe	AX	s518
50.596	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s518
53.099	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.381	probe	BX	s518
55.144	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s518
57.646	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.48	probe	AX	s518
59.421	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s518
61.924	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.433	probe	BX	s518
64.514	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s518
