onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.003	8.5	4.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	89	66,89,71,82,77	6.965	grit	Q06	s518
12.317	8.5	1.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	77	66,89,71,82,77	5.746	grit	Q01	s518
21.93	8.5	2.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	82	66,89,71,82,77	4.261	brief	Q13	s518
31.136	8.5	3.0	survey_medley	forward	I am good at resisting temptation.	71	66,89,71,82,77	4.89	brief	Q09	s518
40.682	8.5	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	89	66,89,71,82,77	6.275	brief	Q21	s518
50.159	8.5	5.0	survey_medley	forward	I am a hard worker.	77	66,89,71,82,77	2.575	grit	Q04	s518
59.365	8.5	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	77	66,89,71,82,77	6.453	future_time	Q28	s518
69.454	8.5	1.0	survey_medley	forward	I have the sense that time is running out.	66	66,89,71,82,77	4.334	future_time	Q29	s518
80.36	8.5	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	82	66,89,71,82,77	4.995	brief	Q10	s518
90.245	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89	4.579	impulsive_venture	Q39	s518
99.383	8.5	4.0	survey_medley	forward	I finish whatever I begin.	82	66,89,71,82,77	4.423	grit	Q07	s518
109.745	8.5	4.0	survey_medley	forward	Setbacks don't discourage me.	82	66,89,71,82,77	3.64	grit	Q02	s518
119.426	8.5	4.0	survey_medley	forward	People would say that I have iron self-discipline.	82	66,89,71,82,77	4.67	brief	Q16	s518
129.583	8.5	3.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	71	66,89,71,82	7.105	upps	Q36	s518
138.789	8.5	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	82	66,89,71,82,77	4.869	brief	Q19	s518
149.967	8.5	1.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	77	66,89,71,82,77	4.639	brief	Q20	s518
159.24	8.5	5.0	survey_medley	forward	As I get older, I begin to experience time as limited.	77	66,89,71,82,77	6.054	future_time	Q31	s518
168.854	8.5	3.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	71	66,89,71,82	5.492	upps	Q33	s518
177.923	8.5	4.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	89	66,89,71,82,77	4.557	brief	Q17	s518
186.925	8.5	5.0	survey_medley	forward	I am diligent.	77	66,89,71,82,77	2.571	grit	Q08	s518
201.23	8.5	3.0	survey_medley	forward	I tend to act without thinking when I am really excited.	71	66,89,71,82	4.046	upps	Q37	s518
210.3	8.5	4.0	survey_medley	reverse	I say inappropriate things.	89	66,89,71,82,77	4.012	brief	Q12	s518
220.594	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	2.92	future_time	Q24	s518
232.383	8.5	4.0	survey_medley	reverse	I have trouble concentrating.	89	66,89,71,82,77	3.576	brief	Q18	s518
241.588	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89	4.785	impulsive_venture	Q38	s518
251.065	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	4.108	future_time	Q23	s518
261.019	8.5	1.0	survey_medley	forward	There are only limited possibilities in my future.	66	66,89,71,82,77	5.424	future_time	Q30	s518
272.877	8.5	2.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	82	66,89,71,82,77	7.209	grit	Q03	s518
282.084	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	4.124	future_time	Q27	s518
293.601	8.5	3.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	71	66,89,71,82	5.255	upps	Q35	s518
302.602	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	2.863	future_time	Q25	s518
311.74	8.5	3.0	survey_medley	reverse	I am lazy.	71	66,89,71,82,77	3.739	brief	Q11	s518
321.353	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	5.241	brief	Q14	s518
330.967	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	2.162	future_time	Q22	s518
341.261	8.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	89	66,89,71,82,77	6.239	grit	Q05	s518
351.35	8.5	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	89	66,89,71,82	6.217	upps	Q34	s518
360.42	8.5	5.0	survey_medley	forward	My future seems infinite to me.	77	66,89,71,82,77	2.386	future_time	Q26	s518
370.578	8.5	4.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	82	66,89,71,82	8.436	upps	Q32	s518
380.463	8.5	1.0	survey_medley	reverse	I wish I had more self-discipline.	77	66,89,71,82,77	3.833	brief	Q15	s518
390.145	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89	3.89	impulsive_venture	Q40	s518
