onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.016	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	noncrit_signal	s600
5.272	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.6	71.0	False	crit_go	s600
7.525	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.591	71.0	False	crit_stop_failure	s600
10.377	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.549	71.0	False	noncrit_nosignal	s600
12.729	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.802	71.0	False	crit_go	s600
14.984	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.582	71.0	False	crit_stop_failure	s600
17.24	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.524	71.0	False	noncrit_nosignal	s600
19.492	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.54	71.0	False	noncrit_nosignal	s600
21.844	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.612	71.0	False	crit_go	s600
24.5	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.576	71.0	False	crit_stop_failure	s600
27.255	0.85	0.2	71.0	motor_selective_stop_signal	89.0	0.765	71.0	False	crit_go	s600
29.508	0.85	0.2	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s600
32.262	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.575	71.0	False	noncrit_signal	s600
34.516	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.552	71.0	False	noncrit_nosignal	s600
36.871	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.73	71.0	False	crit_go	s600
39.222	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.967	71.0	False	crit_go	s600
41.775	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.548	71.0	False	noncrit_nosignal	s600
44.028	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.605	71.0	False	noncrit_signal	s600
46.285	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.82	71.0	False	crit_go	s600
48.536	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.592	71.0	False	noncrit_nosignal	s600
50.89	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.583	71.0	False	crit_stop_failure	s600
53.545	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.503	71.0	False	noncrit_nosignal	s600
55.901	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.538	71.0	False	noncrit_signal	s600
58.153	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.843	71.0	False	crit_go	s600
60.505	0.85	0.2	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s600
62.858	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.765	71.0	False	crit_go	s600
