onset	duration	EV	action	clicked_on_loss_card	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	worker_id
3.015	4.056	-0.534176579793463	draw_card	1.0	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.3218491294929358	4.056	1.0	stim	s646
7.08	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
9.33	0.0	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
9.332	0.931	0.2991567535398709	draw_card	0.0	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.2852479741977376	0.931	n/a	stim	s646
10.265	2.082	-2.667509913126796	draw_card	0.0	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.715586795720213	2.082	n/a	stim	s646
12.349	1.177	-7.117509913126797	end_round	0.0	columbia_card_task_fmri	14.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	6.65234491610439	1.177	2.0	stim	s646
13.533	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
15.783	0.136	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
15.921	0.889	1.965823420206537	draw_card	0.0	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.2045550221110659	0.889	n/a	stim	s646
16.815	1.524	-0.8675099131267969	draw_card	0.0	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	2.116433798201733	1.524	n/a	stim	s646
18.34	1.012	-5.117509913126797	draw_card	0.0	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	4.921076627096205	1.012	n/a	stim	s646
19.355	0.837	-12.200843246460128	end_round	0.0	columbia_card_task_fmri	15.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	8.182963219947354	0.837	3.0	stim	s646
20.198	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
22.448	0.34	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
22.79	2.017	2.799156753539871	draw_card	0.0	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.402652049026635	2.017	n/a	stim	s646
24.809	1.375	-0.2675099131267955	draw_card	0.0	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.914999842612687	1.375	n/a	stim	s646
26.186	1.197	-4.867509913126797	draw_card	0.0	columbia_card_task_fmri	17.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	7.950840759361306	1.197	n/a	stim	s646
27.385	1.685	-12.534176579793463	draw_card	1.0	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	6.0	4.0	1.0	11.481577851540507	1.685	4.0	stim	s646
29.076	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
31.326	0.408	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
31.736	1.844	4.132490086873203	draw_card	0.0	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.488271191198159	1.844	n/a	stim	s646
33.582	1.377	1.132490086873203	draw_card	0.0	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	6.0618052630039045	1.377	n/a	stim	s646
34.96	1.545	-2.867509913126797	draw_card	0.0	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	7.711749106487744	1.545	n/a	stim	s646
36.508	1.551	-8.467509913126799	end_round	0.0	columbia_card_task_fmri	24.0	0.6	71.0	-60.0	0.4	8.0	4.0	2.0	9.264586066963446	1.551	3.0	stim	s646
38.062	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
40.312	0.136	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
40.449	3.387	4.132490086873203	draw_card	1.0	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.145136813026369	3.387	1.0	stim	s646
43.843	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
46.093	0.136	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
46.23	1.773	-0.0897321353490165	draw_card	0.0	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	2.207039874495905	1.773	n/a	stim	s646
48.006	2.175	-2.367509913126797	draw_card	0.0	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	3.622675473873926	2.175	n/a	stim	s646
50.183	2.697	-5.296081341698224	draw_card	0.0	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	5.158709245698077	2.697	n/a	stim	s646
52.882	2.315	-9.200843246460128	draw_card	0.0	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	9.0	4.0	2.0	6.769334803026915	2.315	n/a	stim	s646
55.199	2.476	-14.667509913126798	draw_card	1.0	columbia_card_task_fmri	17.0	0.6	89.0	-65.0	0.4	9.0	5.0	2.0	8.285170024456441	2.476	5.0	stim	s646
57.68	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
59.93	0.0	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
59.932	2.033	4.232490086873202	draw_card	0.0	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	0.8171829671589279	2.033	n/a	stim	s646
61.967	3.109	3.0213789757620906	draw_card	0.0	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	2.371688472840773	3.109	n/a	stim	s646
65.078	2.675	1.507490086873203	draw_card	0.0	columbia_card_task_fmri	14.0	0.875	89.0	-95.0	0.125	10.0	3.0	1.0	4.163724533599392	2.675	n/a	stim	s646
67.755	2.733	-0.4389384845553681	draw_card	0.0	columbia_card_task_fmri	14.0	0.8571428571428572	89.0	-95.0	0.1428571428571428	10.0	4.0	1.0	6.256441692454068	2.733	n/a	stim	s646
70.49	3.687	-3.034176579793461	draw_card	0.0	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-95.0	0.1666666666666666	10.0	5.0	1.0	8.73526299588805	3.687	n/a	stim	s646
74.18	0.874	-6.667509913126796	end_round	0.0	columbia_card_task_fmri	14.0	0.8	71.0	-95.0	0.2	10.0	6.0	1.0	11.712283711929716	0.874	5.0	stim	s646
75.057	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
77.307	0.068	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
77.378	3.39	0.132490086873203	draw_card	0.0	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	0.1176115552205772	3.39	n/a	stim	s646
80.77	2.519	-1.6452876909045735	draw_card	1.0	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	1.3760303224308927	2.519	2.0	stim	s646
83.295	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
85.545	0.0	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
85.548	2.147	1.7324900868732045	draw_card	0.0	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	0.917123232284986	2.147	n/a	stim	s646
87.697	2.384	-0.0897321353490165	draw_card	0.0	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	2.207039874495905	2.384	n/a	stim	s646
90.083	2.501	-2.367509913126797	draw_card	0.0	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	10.0	3.0	2.0	3.622675473873926	2.501	n/a	stim	s646
92.587	2.236	-5.296081341698224	draw_card	1.0	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	10.0	4.0	2.0	5.158709245698077	2.236	4.0	stim	s646
94.831	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
97.081	0.0	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
97.083	1.743	0.2991567535398709	draw_card	1.0	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	12.0	1.0	2.0	-0.9494236972432546	1.743	1.0	stim	s646
98.833	2.25	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	feedback	s646
101.083	0.136	n/a	-1.0	n/a	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	s646
101.222	1.357	0.2991567535398709	draw_card	0.0	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	12.0	1.0	2.0	3.520095876375663	1.357	n/a	stim	s646
102.581	2.79	-1.140237185854072	draw_card	0.0	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-80.0	0.1818181818181818	12.0	2.0	2.0	4.756063164189655	2.79	n/a	stim	s646
