onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.008	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
5.512	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
7.287	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
9.791	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.617	probe	AX	s524
11.294	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
13.797	0.5	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.542	probe	AY	s524
16.251	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
18.755	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.554	probe	AY	s524
20.53	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
23.035	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.394	probe	AX	s524
24.944	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
27.449	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.49	probe	AX	s524
29.36	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
31.864	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.209	probe	AX	s524
34.454	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
36.96	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.582	probe	AY	s524
38.463	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
40.967	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.257	probe	BY	s524
42.47	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
44.976	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.512	probe	BY	s524
46.479	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
48.982	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.25	probe	AX	s524
50.62	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
53.124	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.276	probe	BX	s524
55.17	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
57.673	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
59.448	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
61.953	0.5	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s524
64.544	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
67.048	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.254	probe	AY	s524
68.551	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
71.056	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.462	probe	AX	s524
73.511	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
76.016	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.399	probe	BY	s524
77.656	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
80.16	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.356	probe	AX	s524
81.799	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
84.303	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s524
85.805	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
88.309	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.474	probe	BY	s524
89.948	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
92.453	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.879	probe	AX	s524
93.955	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
96.46	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.795	probe	AY	s524
98.643	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
101.15	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
102.653	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
105.157	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.371	probe	AX	s524
107.068	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
109.571	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.273	probe	BY	s524
111.209	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
113.714	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.8	probe	BY	s524
115.353	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
117.858	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.426	probe	AX	s524
119.497	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
122.001	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.78	probe	AX	s524
123.502	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
126.006	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.613	probe	BY	s524
128.052	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
130.556	0.5	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s524
132.739	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
135.243	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.566	probe	AY	s524
136.881	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
139.386	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.752	probe	AY	s524
141.161	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
143.665	0.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s524
145.167	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
147.671	0.5	BX	0.0	71.0	dot_pattern_expectancy	89.0	1.397	probe	BX	s524
149.581	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
152.085	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.392	probe	AX	s524
154.132	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
156.637	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.059	probe	AX	s524
158.275	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
160.779	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.549	probe	AX	s524
162.554	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
165.058	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.713	probe	AX	s524
166.697	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
169.199	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.436	probe	BX	s524
170.974	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
173.479	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
185.488	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
187.993	0.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s524
189.632	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
192.136	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.654	probe	AY	s524
193.638	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
196.142	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.383	probe	AX	s524
198.187	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
200.691	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.308	probe	BY	s524
202.465	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
204.969	0.5	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s524
206.608	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
209.113	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
210.752	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
213.255	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.572	probe	AX	s524
214.758	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
217.262	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.349	probe	AX	s524
218.764	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
221.269	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.547	probe	AY	s524
223.316	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
225.82	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.614	probe	AX	s524
228.275	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
230.778	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.291	probe	AX	s524
232.689	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
235.193	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.69	probe	AX	s524
236.695	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
239.2	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.976	probe	AX	s524
241.111	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
243.615	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.316	probe	BX	s524
245.799	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
248.303	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.842	probe	AX	s524
249.805	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
252.31	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.281	probe	BY	s524
254.221	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
256.725	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.397	probe	BX	s524
259.042	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
261.546	0.5	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s524
263.864	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
266.368	0.5	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s524
268.008	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
270.512	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.693	probe	AY	s524
272.013	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
274.518	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.265	probe	BY	s524
276.429	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
278.933	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.449	probe	AX	s524
280.435	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
282.939	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.654	probe	AY	s524
285.257	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
287.761	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
289.263	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
291.768	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.737	probe	AY	s524
294.494	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
296.998	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.412	probe	AX	s524
298.5	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
301.004	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.886	probe	AX	s524
302.643	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
305.148	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.42	probe	AX	s524
306.787	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
309.29	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.408	probe	AX	s524
311.065	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
313.569	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.281	probe	BY	s524
315.344	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
317.848	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.582	probe	AX	s524
319.351	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
321.855	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.484	probe	BY	s524
324.309	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
326.812	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.415	probe	AX	s524
328.451	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
330.954	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.613	probe	AX	s524
332.591	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
335.095	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.738	probe	BX	s524
336.598	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
339.102	0.5	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s524
340.605	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
343.11	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
345.429	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
347.933	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.056	probe	AY	s524
349.979	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
352.483	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.404	probe	AX	s524
356.433	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
358.937	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.6	probe	AX	s524
371.083	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s524
373.588	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.855	probe	AY	s524
375.227	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
377.732	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.111	probe	AX	s524
379.371	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
381.875	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
383.377	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
385.881	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
387.383	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
389.888	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.404	probe	AX	s524
391.799	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
394.303	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.531	probe	BX	s524
395.941	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
398.445	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
400.492	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
402.996	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.046	probe	AX	s524
404.771	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
407.275	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.407	probe	AX	s524
408.778	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
411.282	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.372	probe	AX	s524
413.465	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
415.969	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.482	probe	AX	s524
417.472	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
419.976	0.5	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s524
423.655	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
426.159	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.277	probe	BY	s524
427.798	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
430.301	0.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s524
431.939	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
434.442	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.302	probe	BX	s524
435.944	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
438.448	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.935	probe	AX	s524
440.359	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
442.861	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.613	probe	AX	s524
444.5	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s524
447.005	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.311	probe	BX	s524
448.508	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
451.012	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.311	probe	AX	s524
452.923	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s524
455.427	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.702	probe	BY	s524
457.61	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
460.115	0.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s524
461.889	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s524
464.394	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.638	probe	AX	s524
