onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.012	8.5	4.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	89	66,89,71,82,77	7.307	grit	Q06	s583
12.328	8.5	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	71	66,89,71,82,77	5.171	grit	Q01	s583
21.942	8.5	2.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	82	66,89,71,82,77	4.021	brief	Q13	s583
31.149	8.5	3.0	survey_medley	forward	I am good at resisting temptation.	71	66,89,71,82,77	4.065	brief	Q09	s583
40.695	8.5	2.0	survey_medley	reverse	I often act without thinking through all the alternatives.	82	66,89,71,82,77	4.792	brief	Q21	s583
50.173	8.5	4.0	survey_medley	forward	I am a hard worker.	82	66,89,71,82,77	3.73	grit	Q04	s583
59.38	8.5	3.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	71	66,89,71,82,77	4.406	future_time	Q28	s583
69.471	8.5	3.0	survey_medley	forward	I have the sense that time is running out.	71	66,89,71,82,77	3.398	future_time	Q29	s583
80.381	8.5	4.0	survey_medley	reverse	I have a hard time breaking bad habits.	89	66,89,71,82,77	4.377	brief	Q10	s583
90.269	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89,71,82,77	4.032	impulsive_venture	Q39	s583
99.408	8.5	3.0	survey_medley	forward	I finish whatever I begin.	71	66,89,71,82,77	3.57	grit	Q07	s583
109.774	8.5	4.0	survey_medley	forward	Setbacks don't discourage me.	82	66,89,71,82,77	3.388	grit	Q02	s583
119.457	8.5	3.0	survey_medley	forward	People would say that I have iron self-discipline.	71	66,89,71,82,77	4.4	brief	Q16	s583
129.615	8.5	4.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	82	66,89,71,82,77	7.636	upps	Q36	s583
138.823	8.5	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	82	66,89,71,82,77	5.159	brief	Q19	s583
150.004	8.5	3.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	71	66,89,71,82,77	4.94	brief	Q20	s583
159.278	8.5	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	82	66,89,71,82,77	4.705	future_time	Q31	s583
168.894	8.5	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	89	66,89,71,82,77	7.344	upps	Q33	s583
177.965	8.5	2.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	82	66,89,71,82,77	4.826	brief	Q17	s583
186.971	8.5	3.0	survey_medley	forward	I am diligent.	71	66,89,71,82,77	2.214	grit	Q08	s583
201.28	8.5	3.0	survey_medley	forward	I tend to act without thinking when I am really excited.	71	66,89,71,82,77	5.547	upps	Q37	s583
210.349	8.5	3.0	survey_medley	reverse	I say inappropriate things.	71	66,89,71,82,77	2.777	brief	Q12	s583
220.646	8.5	4.0	survey_medley	forward	My future is filled with possibilities.	82	66,89,71,82,77	3.169	future_time	Q24	s583
232.438	8.5	4.0	survey_medley	reverse	I have trouble concentrating.	89	66,89,71,82,77	4.018	brief	Q18	s583
241.645	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89,71,82,77	6.451	impulsive_venture	Q38	s583
251.123	8.5	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	82	66,89,71,82,77	3.634	future_time	Q23	s583
261.081	8.5	2.0	survey_medley	forward	There are only limited possibilities in my future.	89	66,89,71,82,77	3.443	future_time	Q30	s583
272.938	8.5	4.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	89	66,89,71,82,77	7.308	grit	Q03	s583
282.147	8.5	4.0	survey_medley	forward	I could do anything I want in the future.	82	66,89,71,82,77	3.171	future_time	Q27	s583
293.666	8.5	3.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	71	66,89,71,82,77	7.324	upps	Q35	s583
302.671	8.5	4.0	survey_medley	forward	Most of my life lies ahead of me.	82	66,89,71,82,77	4.775	future_time	Q25	s583
311.812	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	2.492	brief	Q11	s583
321.428	8.5	2.0	survey_medley	forward	I refuse things that are bad for me.	89	66,89,71,82,77	4.356	brief	Q14	s583
331.042	8.5	4.0	survey_medley	forward	Many opportunities await me in the future.	82	66,89,71,82,77	2.406	future_time	Q22	s583
341.336	8.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	89	66,89,71,82,77	5.0	grit	Q05	s583
351.429	8.5	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	89	66,89,71,82,77	7.301	upps	Q34	s583
360.502	8.5	4.0	survey_medley	forward	My future seems infinite to me.	82	66,89,71,82,77	2.746	future_time	Q26	s583
370.662	8.5	2.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	89	66,89,71,82,77	8.36	upps	Q32	s583
380.552	8.5	4.0	survey_medley	reverse	I wish I had more self-discipline.	89	66,89,71,82,77	4.089	brief	Q15	s583
390.235	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89,71,82,77	3.89	impulsive_venture	Q40	s583
