onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
-7.919	8.5	4.0	survey_medley	forward	I refuse things that are bad for me.	82	66,89,71,82,77	4.6	brief	Q14	s568
1.221	8.5	4.0	survey_medley	reverse	I have a hard time breaking bad habits.	89	66,89,71,82,77	3.41	brief	Q10	s568
10.836	8.5	4.0	survey_medley	reverse	I have trouble concentrating.	89	66,89,71,82,77	3.821	brief	Q18	s568
20.451	8.5	3.0	survey_medley	reverse	I say inappropriate things.	71	66,89,71,82,77	2.622	brief	Q12	s568
30.746	8.5	5.0	survey_medley	forward	I could do anything I want in the future.	77	66,89,71,82,77	2.278	future_time	Q27	s568
40.837	8.5	2.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	89	66,89,71,82	7.676	upps	Q32	s568
49.91	8.5	5.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66	66,89,71,82,77	8.173	grit	Q06	s568
60.07	8.5	5.0	survey_medley	forward	I am a hard worker.	77	66,89,71,82,77	2.91	grit	Q04	s568
69.96	8.5	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	71	66,89,71,82,77	7.199	grit	Q01	s568
79.642	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	6.478	brief	Q21	s568
89.187	8.5	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	89	66,89,71,82,77	6.407	grit	Q05	s568
100.504	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	3.109	future_time	Q22	s568
110.117	8.5	5.0	survey_medley	forward	My future seems infinite to me.	77	66,89,71,82,77	3.181	future_time	Q26	s568
119.324	8.5	5.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	77	66,89,71,82,77	4.18	future_time	Q28	s568
128.87	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	4.726	brief	Q11	s568
138.348	8.5	3.0	survey_medley	forward	Setbacks don't discourage me.	71	66,89,71,82,77	3.74	grit	Q02	s568
147.555	8.5	3.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	71	66,89,71,82	9.057	upps	Q36	s568
156.032	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89	2.47	impulsive_venture	Q39	s568
166.938	8.5	3.0	survey_medley	forward	I am good at resisting temptation.	71	66,89,71,82,77	4.206	brief	Q09	s568
176.823	8.5	2.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	82	66,89,71,82,77	5.262	brief	Q13	s568
185.964	8.5	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	82	66,89,71,82,77	5.116	brief	Q19	s568
196.329	8.5	2.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	82	66,89,71,82,77	4.865	brief	Q17	s568
206.011	8.5	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66	66,89,71,82	5.282	upps	Q33	s568
216.171	8.5	2.0	survey_medley	forward	There are only limited possibilities in my future.	89	66,89,71,82,77	5.261	future_time	Q30	s568
225.378	8.5	3.0	survey_medley	forward	I finish whatever I begin.	71	66,89,71,82,77	3.97	grit	Q07	s568
236.557	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	3.803	future_time	Q25	s568
245.833	8.5	4.0	survey_medley	forward	People would say that I have iron self-discipline.	82	66,89,71,82,77	5.047	brief	Q16	s568
255.45	8.5	3.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	71	66,89,71,82,77	5.453	brief	Q20	s568
264.521	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89	5.022	impulsive_venture	Q38	s568
273.525	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	3.975	future_time	Q23	s568
287.835	8.5	3.0	survey_medley	reverse	I wish I had more self-discipline.	71	66,89,71,82,77	5.624	brief	Q15	s568
296.905	8.5	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	89	66,89,71,82	5.013	upps	Q34	s568
307.201	8.5	3.0	survey_medley	forward	I tend to act without thinking when I am really excited.	71	66,89,71,82	6.599	upps	Q37	s568
318.991	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	1.73	future_time	Q24	s568
328.196	8.5	3.0	survey_medley	forward	As I get older, I begin to experience time as limited.	71	66,89,71,82,77	6.935	future_time	Q31	s568
337.678	8.5	4.0	survey_medley	forward	I am diligent.	82	66,89,71,82,77	2.48	grit	Q08	s568
347.632	8.5	2.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	89	66,89,71,82	5.632	upps	Q35	s568
359.493	8.5	4.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	89	66,89,71,82,77	6.499	grit	Q03	s568
368.702	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89	3.174	impulsive_venture	Q40	s568
380.22	8.5	3.0	survey_medley	forward	I have the sense that time is running out.	71	66,89,71,82,77	4.85	future_time	Q29	s568
