onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.007	8.5	5.0	survey_medley	forward	I refuse things that are bad for me.	77	66,89,71,82,77	4.282	brief	Q14	s601
10.147	8.5	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	82	66,89,71,82,77	4.649	brief	Q10	s601
19.763	8.5	4.0	survey_medley	reverse	I have trouble concentrating.	89	66,89,71,82,77	2.907	brief	Q18	s601
29.377	8.5	4.0	survey_medley	reverse	I say inappropriate things.	89	66,89,71,82,77	3.688	brief	Q12	s601
39.672	8.5	3.0	survey_medley	forward	I could do anything I want in the future.	71	66,89,71,82,77	4.009	future_time	Q27	s601
49.764	8.5	0.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	-1	66,89,71,82	n/a	upps	Q32	s601
58.836	8.5	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	71	66,89,71,82,77	4.98	grit	Q06	s601
68.995	8.5	5.0	survey_medley	forward	I am a hard worker.	77	66,89,71,82,77	1.987	grit	Q04	s601
78.881	8.5	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	82	66,89,71,82,77	3.652	grit	Q01	s601
88.564	8.5	3.0	survey_medley	reverse	I often act without thinking through all the alternatives.	71	66,89,71,82,77	2.898	brief	Q21	s601
98.113	8.5	2.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	82	66,89,71,82,77	3.984	grit	Q05	s601
109.43	8.5	4.0	survey_medley	forward	Many opportunities await me in the future.	82	66,89,71,82,77	2.095	future_time	Q22	s601
119.043	8.5	4.0	survey_medley	forward	My future seems infinite to me.	82	66,89,71,82,77	2.081	future_time	Q26	s601
128.252	8.5	4.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	82	66,89,71,82,77	2.941	future_time	Q28	s601
137.801	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	1.531	brief	Q11	s601
147.279	8.5	3.0	survey_medley	forward	Setbacks don't discourage me.	71	66,89,71,82,77	3.094	grit	Q02	s601
156.486	8.5	4.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	82	66,89,71,82	6.525	upps	Q36	s601
166.575	8.5	0.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	-1	66,89	n/a	impulsive_venture	Q39	s601
177.485	8.5	2.0	survey_medley	forward	I am good at resisting temptation.	89	66,89,71,82,77	2.831	brief	Q09	s601
187.374	8.5	4.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	89	66,89,71,82,77	3.695	brief	Q13	s601
196.513	8.5	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	82	66,89,71,82,77	3.41	brief	Q19	s601
206.879	8.5	4.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	89	66,89,71,82,77	4.34	brief	Q17	s601
216.563	8.5	3.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	71	66,89,71,82	5.538	upps	Q33	s601
226.721	8.5	2.0	survey_medley	forward	There are only limited possibilities in my future.	89	66,89,71,82,77	7.585	future_time	Q30	s601
235.927	8.5	3.0	survey_medley	forward	I finish whatever I begin.	71	66,89,71,82,77	3.435	grit	Q07	s601
247.106	8.5	3.0	survey_medley	forward	Most of my life lies ahead of me.	71	66,89,71,82,77	4.827	future_time	Q25	s601
256.383	8.5	2.0	survey_medley	forward	People would say that I have iron self-discipline.	89	66,89,71,82,77	6.496	brief	Q16	s601
265.999	8.5	3.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	71	66,89,71,82,77	3.062	brief	Q20	s601
275.071	8.5	0.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	-1	66,89	n/a	impulsive_venture	Q38	s601
284.075	8.5	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	82	66,89,71,82,77	3.658	future_time	Q23	s601
298.384	8.5	1.0	survey_medley	reverse	I wish I had more self-discipline.	77	66,89,71,82,77	2.631	brief	Q15	s601
307.454	8.5	4.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	82	66,89,71,82	6.956	upps	Q34	s601
317.75	8.5	4.0	survey_medley	forward	I tend to act without thinking when I am really excited.	82	66,89,71,82	3.409	upps	Q37	s601
329.54	8.5	4.0	survey_medley	forward	My future is filled with possibilities.	82	66,89,71,82,77	2.311	future_time	Q24	s601
338.746	8.5	2.0	survey_medley	forward	As I get older, I begin to experience time as limited.	89	66,89,71,82,77	4.289	future_time	Q31	s601
348.227	8.5	2.0	survey_medley	forward	I am diligent.	89	66,89,71,82,77	3.989	grit	Q08	s601
358.184	8.5	4.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	82	66,89,71,82	4.013	upps	Q35	s601
370.042	8.5	2.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	82	66,89,71,82,77	4.567	grit	Q03	s601
379.251	8.5	0.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	-1	66,89	n/a	impulsive_venture	Q40	s601
390.77	8.5	2.0	survey_medley	forward	I have the sense that time is running out.	89	66,89,71,82,77	2.845	future_time	Q29	s601
