onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.011	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
5.517	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.498	probe	AX	s601
7.699	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s601
10.202	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.462	probe	AY	s601
12.52	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s601
15.026	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.537	probe	AY	s601
16.664	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s601
19.17	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.302	probe	BX	s601
21.08	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
23.588	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.407	probe	AX	s601
27.13	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s601
29.633	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.456	probe	BX	s601
31.272	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s601
33.776	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.421	probe	BY	s601
35.278	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
37.785	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.493	probe	AX	s601
39.287	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
41.798	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.535	probe	AX	s601
43.572	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s601
46.079	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.611	probe	BY	s601
48.536	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
51.041	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.395	probe	AX	s601
52.952	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s601
55.459	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.706	probe	BX	s601
57.097	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
59.606	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.415	probe	AX	s601
61.111	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
63.615	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.42	probe	AX	s601
65.257	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
67.764	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.659	probe	AX	s601
69.402	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s601
71.913	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.514	probe	BY	s601
74.369	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
76.876	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.39	probe	AX	s601
78.379	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s601
80.887	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.329	probe	BY	s601
82.39	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
84.9	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.395	probe	AX	s601
86.538	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s601
89.045	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s601
90.682	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s601
