onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.014	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s595
5.521	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.787	probe	AY	s595
7.158	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
9.665	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.398	probe	AX	s595
11.307	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
13.812	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.405	probe	AX	s595
15.313	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
17.824	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.413	probe	AX	s595
19.33	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
21.838	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.553	probe	AX	s595
23.751	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s595
26.258	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.31	probe	BX	s595
27.898	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
30.404	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.514	probe	AX	s595
32.45	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
34.957	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.435	probe	AX	s595
36.733	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
39.242	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.488	probe	AX	s595
40.746	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
43.25	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.422	probe	AX	s595
45.435	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
47.943	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.444	probe	AX	s595
49.448	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s595
51.958	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.298	probe	BX	s595
55.635	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s595
58.143	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.315	probe	BY	s595
59.785	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s595
62.291	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.296	probe	BY	s595
63.928	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s595
66.438	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.402	probe	BX	s595
67.939	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
70.452	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.527	probe	AX	s595
72.366	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s595
