onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.022	0.85	0.35	71.0	motor_selective_stop_signal	71.0	1.234	89.0	False	noncrit_nosignal	s649
5.277	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.686	89.0	False	crit_go	s649
7.532	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.681	89.0	False	noncrit_signal	s649
9.889	0.85	0.35	89.0	motor_selective_stop_signal	71.0	1.039	89.0	False	crit_stop_failure	s649
12.445	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.91	89.0	False	noncrit_nosignal	s649
15.399	0.85	0.3	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s649
17.655	0.85	0.35	89.0	motor_selective_stop_signal	71.0	1.124	89.0	False	crit_go	s649
20.011	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.791	89.0	False	noncrit_nosignal	s649
22.566	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.723	89.0	False	noncrit_signal	s649
24.823	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.563	89.0	False	noncrit_signal	s649
27.179	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.756	89.0	False	noncrit_signal	s649
29.735	0.85	0.35	71.0	motor_selective_stop_signal	71.0	1.141	89.0	False	noncrit_signal	s649
32.189	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.659	89.0	False	crit_go	s649
34.545	0.85	0.35	71.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	noncrit_nosignal	s649
37.201	0.85	0.35	71.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	noncrit_nosignal	s649
39.757	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s649
42.511	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s649
45.066	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.65	89.0	False	noncrit_signal	s649
47.523	0.85	0.45	89.0	motor_selective_stop_signal	71.0	1.174	89.0	False	crit_go	s649
50.278	0.85	0.45	71.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	noncrit_nosignal	s649
52.834	0.85	0.45	89.0	motor_selective_stop_signal	71.0	0.865	89.0	False	crit_stop_failure	s649
55.19	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	noncrit_nosignal	s649
57.446	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.688	89.0	False	noncrit_nosignal	s649
60.102	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s649
62.358	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.634	89.0	False	crit_go	s649
