onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id
3.014	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s611
5.519	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.286	probe	BY	s611
7.156	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s611
9.667	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.965	probe	AY	s611
11.168	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
13.677	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.43	probe	AX	s611
15.722	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s611
18.233	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.301	probe	BY	s611
20.01	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s611
22.516	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.364	probe	BX	s611
24.154	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
26.664	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.43	probe	AX	s611
28.304	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
30.807	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.415	probe	AX	s611
32.31	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
34.819	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.424	probe	AX	s611
36.32	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s611
38.83	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.423	probe	AY	s611
40.876	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
43.382	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.451	probe	AX	s611
45.841	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
48.347	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.622	probe	AX	s611
50.257	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
52.766	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.511	probe	AX	s611
54.268	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
56.775	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.408	probe	AX	s611
58.686	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s611
61.194	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.267	probe	BX	s611
63.378	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
65.887	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.52	probe	AX	s611
67.388	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s611
69.9	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.288	probe	BY	s611
71.81	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s611
74.313	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.298	probe	BX	s611
76.631	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s611
79.139	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.501	probe	AY	s611
81.457	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s611
83.965	0.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.32	probe	BX	s611
85.607	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s611
88.111	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.54	probe	AY	s611
89.615	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s611
92.12	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.323	probe	BY	s611
94.029	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
96.538	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.39	probe	AX	s611
98.04	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s611
100.55	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.63	probe	AY	s611
102.867	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
105.376	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.542	probe	AX	s611
106.878	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s611
109.385	0.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.703	probe	AY	s611
112.11	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
114.621	0.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.486	probe	AX	s611
116.124	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
118.627	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.413	probe	AX	s611
120.266	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
122.772	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.402	probe	AX	s611
124.413	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
126.919	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.797	probe	AX	s611
128.693	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s611
131.202	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.83	probe	BY	s611
132.976	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
135.484	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.505	probe	AX	s611
136.987	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s611
139.493	0.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.444	probe	BY	s611
141.946	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
144.453	0.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.375	probe	AX	s611
146.09	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s611
