onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.014	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.597	89.0	False	noncrit_nosignal	s611
5.269	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.398	89.0	False	noncrit_nosignal	s611
7.521	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.632	89.0	False	noncrit_signal	s611
9.876	0.85	0.15	89.0	motor_selective_stop_signal	71.0	0.374	89.0	False	crit_stop_failure	s611
12.431	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.568	89.0	False	noncrit_nosignal	s611
15.386	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.632	89.0	False	crit_stop_failure	s611
17.639	0.85	0.05	89.0	motor_selective_stop_signal	71.0	0.534	89.0	False	crit_go	s611
19.993	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.567	89.0	False	noncrit_nosignal	s611
22.545	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.732	89.0	False	noncrit_signal	s611
24.797	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.501	89.0	False	noncrit_signal	s611
27.152	0.85	0.05	71.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	noncrit_signal	s611
29.705	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.604	89.0	False	noncrit_signal	s611
32.157	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.728	89.0	False	noncrit_nosignal	s611
34.508	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.462	89.0	False	crit_go	s611
37.163	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.418	89.0	False	crit_go	s611
39.715	0.85	0.05	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s611
42.47	0.85	0.1	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s611
45.023	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.709	89.0	False	noncrit_signal	s611
47.478	0.85	0.15	89.0	motor_selective_stop_signal	71.0	0.607	89.0	False	crit_go	s611
50.23	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.558	89.0	False	noncrit_nosignal	s611
52.782	0.85	0.15	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s611
55.133	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.554	89.0	False	noncrit_nosignal	s611
57.389	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.616	89.0	False	crit_go	s611
60.045	0.85	0.2	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s611
62.3	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.584	89.0	False	noncrit_nosignal	s611
64.653	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.57	89.0	False	crit_go	s611
66.905	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.508	89.0	False	noncrit_nosignal	s611
69.26	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.538	89.0	False	noncrit_nosignal	s611
71.614	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.525	89.0	False	noncrit_nosignal	s611
73.867	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.454	89.0	False	noncrit_signal	s611
76.718	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.68	89.0	False	noncrit_nosignal	s611
