onset	duration	coded_response	experiment_exp_id	item_coding	item_text	key_press	possible_responses	response_time	survey	trial_type	worker_id
1.013	8.5	3.0	survey_medley	forward	I refuse things that are bad for me.	71	66,89,71,82,77	4.499	brief	Q14	s643
10.156	8.5	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	82	66,89,71,82,77	3.287	brief	Q10	s643
19.773	8.5	3.0	survey_medley	reverse	I have trouble concentrating.	71	66,89,71,82,77	4.771	brief	Q18	s643
29.39	8.5	1.0	survey_medley	reverse	I say inappropriate things.	77	66,89,71,82,77	1.573	brief	Q12	s643
39.688	8.5	5.0	survey_medley	forward	I could do anything I want in the future.	77	66,89,71,82,77	3.354	future_time	Q27	s643
49.782	8.5	0.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	-1	66,89,71,82,77	n/a	upps	Q32	s643
58.855	8.5	4.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	89	66,89,71,82,77	0.577	grit	Q06	s643
69.016	8.5	3.0	survey_medley	forward	I am a hard worker.	71	66,89,71,82,77	2.84	grit	Q04	s643
78.906	8.5	1.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	77	66,89,71,82,77	3.713	grit	Q01	s643
88.591	8.5	1.0	survey_medley	reverse	I often act without thinking through all the alternatives.	77	66,89,71,82,77	4.818	brief	Q21	s643
98.142	8.5	2.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	82	66,89,71,82,77	3.247	grit	Q05	s643
109.459	8.5	5.0	survey_medley	forward	Many opportunities await me in the future.	77	66,89,71,82,77	2.043	future_time	Q22	s643
119.077	8.5	5.0	survey_medley	forward	My future seems infinite to me.	77	66,89,71,82,77	3.128	future_time	Q26	s643
128.287	8.5	3.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	71	66,89,71,82,77	5.118	future_time	Q28	s643
137.837	8.5	4.0	survey_medley	reverse	I am lazy.	89	66,89,71,82,77	3.589	brief	Q11	s643
147.318	8.5	3.0	survey_medley	forward	Setbacks don't discourage me.	71	66,89,71,82,77	4.77	grit	Q02	s643
156.526	8.5	3.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	71	66,89,71,82,77	7.475	upps	Q36	s643
166.62	8.5	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	89	66,89,71,82,77	8.83	impulsive_venture	Q39	s643
177.531	8.5	2.0	survey_medley	forward	I am good at resisting temptation.	89	66,89,71,82,77	3.9	brief	Q09	s643
187.418	8.5	1.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	77	66,89,71,82,77	4.564	brief	Q13	s643
196.56	8.5	5.0	survey_medley	forward	I am able to work effectively toward long-term goals.	77	66,89,71,82,77	4.836	brief	Q19	s643
206.926	8.5	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	71	66,89,71,82,77	5.211	brief	Q17	s643
216.611	8.5	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66	66,89,71,82,77	7.926	upps	Q33	s643
226.771	8.5	2.0	survey_medley	forward	There are only limited possibilities in my future.	89	66,89,71,82,77	4.412	future_time	Q30	s643
235.979	8.5	3.0	survey_medley	forward	I finish whatever I begin.	71	66,89,71,82,77	3.031	grit	Q07	s643
247.161	8.5	5.0	survey_medley	forward	Most of my life lies ahead of me.	77	66,89,71,82,77	3.644	future_time	Q25	s643
256.439	8.5	3.0	survey_medley	forward	People would say that I have iron self-discipline.	71	66,89,71,82,77	5.71	brief	Q16	s643
266.057	8.5	3.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	71	66,89,71,82,77	4.923	brief	Q20	s643
275.131	8.5	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	89	66,89,71,82,77	4.996	impulsive_venture	Q38	s643
284.138	8.5	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	77	66,89,71,82,77	4.212	future_time	Q23	s643
298.448	8.5	1.0	survey_medley	reverse	I wish I had more self-discipline.	77	66,89,71,82,77	2.214	brief	Q15	s643
307.523	8.5	3.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	71	66,89,71,82,77	9.811	upps	Q34	s643
317.821	8.5	4.0	survey_medley	forward	I tend to act without thinking when I am really excited.	82	66,89,71,82,77	4.543	upps	Q37	s643
329.615	8.5	5.0	survey_medley	forward	My future is filled with possibilities.	77	66,89,71,82,77	2.057	future_time	Q24	s643
338.824	8.5	4.0	survey_medley	forward	As I get older, I begin to experience time as limited.	82	66,89,71,82,77	8.295	future_time	Q31	s643
348.307	8.5	3.0	survey_medley	forward	I am diligent.	71	66,89,71,82,77	2.529	grit	Q08	s643
358.265	8.5	4.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	82	66,89,71,82,77	3.883	upps	Q35	s643
370.126	8.5	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	71	66,89,71,82,77	5.678	grit	Q03	s643
379.335	8.5	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	89	66,89,71,82,77	4.789	impulsive_venture	Q40	s643
390.854	8.5	3.0	survey_medley	forward	I have the sense that time is running out.	71	66,89,71,82,77	3.49	future_time	Q29	s643
