onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.023	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.627	71.0	False	crit_go	s643
5.378	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.516	71.0	False	noncrit_nosignal	s643
7.633	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.606	71.0	False	noncrit_signal	s643
10.09	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.539	71.0	False	noncrit_nosignal	s643
12.445	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.637	71.0	False	noncrit_signal	s643
15.1	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.67	71.0	False	crit_go	s643
17.357	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.542	71.0	False	crit_stop_failure	s643
19.613	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.608	71.0	False	noncrit_nosignal	s643
22.068	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.744	71.0	False	crit_go	s643
24.324	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.531	71.0	False	crit_stop_failure	s643
26.88	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.584	71.0	False	noncrit_nosignal	s643
29.136	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.527	71.0	False	noncrit_signal	s643
31.492	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.549	71.0	False	crit_stop_failure	s643
33.748	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.792	71.0	False	crit_stop_failure	s643
36.304	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.687	71.0	False	noncrit_nosignal	s643
38.86	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.853	71.0	False	noncrit_nosignal	s643
41.217	0.85	0.15	71.0	motor_selective_stop_signal	71.0	1.306	71.0	False	crit_go	s643
43.573	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.854	71.0	False	crit_go	s643
45.828	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.707	71.0	False	noncrit_signal	s643
48.284	0.85	0.15	89.0	motor_selective_stop_signal	89.0	1.01	71.0	False	noncrit_nosignal	s643
50.541	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.767	71.0	False	noncrit_signal	s643
52.997	0.85	0.15	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s643
55.652	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.986	71.0	False	crit_go	s643
58.109	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.632	71.0	False	noncrit_nosignal	s643
60.463	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.761	71.0	False	noncrit_signal	s643
62.719	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.843	71.0	False	crit_go	s643
65.275	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.729	71.0	False	crit_go	s643
67.53	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.615	71.0	False	noncrit_nosignal	s643
69.787	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.676	71.0	False	noncrit_nosignal	s643
72.141	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.786	71.0	False	crit_go	s643
74.397	0.85	0.2	89.0	motor_selective_stop_signal	89.0	1.081	71.0	False	noncrit_signal	s643
77.053	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.577	71.0	False	noncrit_signal	s643
79.409	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.687	71.0	False	noncrit_nosignal	s643
81.865	0.85	0.2	89.0	motor_selective_stop_signal	89.0	0.713	71.0	False	noncrit_signal	s643
84.222	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.776	71.0	False	crit_stop_failure	s643
86.479	0.85	0.15	71.0	motor_selective_stop_signal	71.0	1.049	71.0	False	crit_go	s643
88.733	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.835	71.0	False	crit_stop_failure	s643
90.988	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.895	71.0	False	noncrit_nosignal	s643
93.245	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.804	71.0	False	crit_stop_failure	s643
95.601	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.991	71.0	False	noncrit_nosignal	s643
98.956	0.85	0.05	89.0	motor_selective_stop_signal	89.0	1.201	71.0	False	noncrit_nosignal	s643
101.512	0.85	0.05	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s643
